CODE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND,DATE
1199,FC MAWANELLA,"No.22/C ,Kandy Road   Mawanella.",7.251092,80.450221,Cargills,2/24/2025
1162,FC TRINCOMALEE,"No.190, Thirugnanasampanthan Street, Trincomalee.",8.579493,81.22364,Cargills,2/24/2025
1278,FC KULIYAPITIYA,"No. 183 , Hettipola Road , Kuliyapitiya",7.4734938,80.0446206,Cargills,2/24/2025
1279,FC BANDARAGAMA,"No. 51 , Panadura Road , Bandaragama .",6.7063806,79.9745219,Cargills,2/24/2025
1281,FC PANNALA,"No. 33, Kuliyapitiya Road,  Pannala.",7.3285371,80.0243502,Cargills,2/24/2025
1288,FC BATTICALOA,"No. 67, St. Anthonys Street,  Batticaloa",7.7356027,81.6941956,Cargills,2/24/2025
1286,FC DHARGA TOWN,"No. 321/3,  Main Street,  Dhargatown",7.713777,81.692428,Cargills,2/24/2025
1289,FC NAWALAPITIYA,"No. 51, Gampola Road,  Nawalapitiya.",7.0554719,80.5346006,Cargills,2/24/2025
1294,FC AMPARA,"Reegal Cinama ,  Nidahas Mawatha , Ampara.",7.2978118,81.6790194,Cargills,2/24/2025
1291,FC DICKMANS ROAD,"No. 15, Dickmans Road , Bambalapitiya.",6.9023114,79.85464016,Cargills,2/24/2025
1292,FC GRANDPASS,"No. 130/C,  Layards Broadway,  Granpass,  Colombo  14.",6.9442201,79.8645632,Cargills,2/24/2025
1297,FC MONERAGALA,"No. 105, Wellawaya Road,  Monaragala",6.897752,81.3413428,Cargills,2/24/2025
1298,FC IPALOGAMA,"Ranajayapura, Ipalogama.",8.0719714,80.544784,Cargills,2/24/2025
1412,FC PALMADULLA,"No.115, Rathnapura road, Pelmadulla.",6.6234343,80.5431464,Cargills,2/24/2025
1419,FC JAWATTA,"No 60, Jawatta Road, Thimbirigasyaya.",6.8938722,79.8670038,Cargills,2/24/2025
1411,FC DUPLICATION,"No. 450 E, R A De Mel Mawatha, Colombo 03",7.314605,81.582305,Cargills,2/24/2025
1422,FC MANIPPAY,"No. 120 Jaffna Road, Manipay.",9.7211058,80.0235894,Cargills,2/24/2025
1432,FC KANNATHTHIDI,"No. 54, Kannathiddy Road, Jaffna",9.6713549,80.0115791,Cargills,2/24/2025
1425,FC AKKARAIPATHTHU,"No.143/B 1, Kalmunai road, Akkaraipattru.",6.942199,80.775818,Cargills,2/24/2025
1424,FC KALMUNEI,No. 1034/1 Kalmunai 14,7.4187031,81.8124103,Cargills,2/24/2025
1433,FC NORRIS CANAL,"No. 25,   Norris Canal Road , Colombo 10",6.921012,79.866131,Cargills,2/24/2025
1323,EX TRILLIUM RESIDENCE,"No. 153, Elvitigala Mawatha, Colombo 08",6.821061,79.961815,Cargills,2/24/2025
1428,FC WARIYAPOLA,"No. 107, Kurunegala Road, Wariyapola.",7.591524,80.2721784,Cargills,2/24/2025
1321,EX KURUWITA,"No 96, Main Road, Kuruwita,",6.7761011,80.3668957,Cargills,2/24/2025
1322,EX RUWANWELLA,"No.114, Main Street, Ruwanwella.",7.0458636,80.2537792,Cargills,2/24/2025
1319,EX DIGANA,"Methsiripaya, New Town, Rajawella, Digana.",7.2968144,80.7308585,Cargills,2/24/2025
1434,FC KADURUWELLA,"No. 896, Batticaloa Road, Kaduruwela",7.93333,81.03333,Cargills,2/24/2025
1431,FC KILINOCHCHI,"No. 7-10 Anthoneypillai Building, Karadibokku, Kilinochchi.",9.3770186,80.3354047,Cargills,2/24/2025
1327,EX SUWARAPOLA,"No. 428, Moratuwa Rd, Suwarapola, Piliyandala.",6.7978132,79.9114488,Cargills,2/24/2025
1326,EX KOTIYAKUBURA,"No. 146, Ruwanwella Road, Kotiyakumbura.",7.1310747,80.2860286,Cargills,2/24/2025
1420,FC MANCHANTHODUWAI,"No. 488 New Kalmunai Road, Manchanthoduwaii",7.705535,81.714182,Cargills,2/24/2025
1435,FC WELIMADA,"No. 11 Boralanda Road, Welimada",6.865889,80.882922,Cargills,2/24/2025
1429,FC BATTICALOA 02,"No.03, Gnanasooriyam Square, Trinco Road, Batticaloa.",7.7102,81.6924,Cargills,2/24/2025
1331,EX BENTOTA,"No. 118, Pahurumulla, Galle Road, Bentota",6.4254,79.9948,Cargills,2/24/2025
1430,FC GALEWELA,"No. 210, Kalawewa Junction, Galewala",7.7592885,80.5684242,Cargills,2/24/2025
1443,FC PUTTALUM,"No. 97B, Kurunagala Road, Puttalam.",8.0301856,79.8286583,Cargills,2/24/2025
1439,FC POTHUVIL,"Kaleej Front Buildingâ€, Main Street, Pothuvil.",7.831524,81.552949,Cargills,2/24/2025
1446,FC WARD PLACE,"No. 48, Ward Place, Colombo-07",6.9162548,79.8699029,Cargills,2/24/2025
1448,FC ERAVUR,"No. 42,44, Main street, Eravur",7.7782,81.6038,Cargills,2/24/2025
1341,EX MELSIRIPURA,"Cargills Food City Express, Dambulla Road , Melsiripura",7.639175,80.5066115,Cargills,2/24/2025
1342,EX NELLIYADI,"No.163, Jaffna Road, Nelliyady.",9.7992119,80.1997538,Cargills,2/24/2025
1453,FC SAMANTHURAI,"No. 32/2, Ampara Road,Viliniyady Junction,Sammanthurai.",6.033033,80.798802,Cargills,2/24/2025
1343,EX BELIATTA,"No. 52, Tangalle Road, Beliatta",6.0424456,80.7639441,Cargills,2/24/2025
1457,FC THISSAMAHARAMA,"No. 142, Hambantota Road, Thissamaharama",6.2770724,81.2892814,Cargills,2/24/2025
1339,EX MIDDENIYA,"Liyanage Building, Weeraketiya Road, Middeniya.",6.2273879,80.7677577,Cargills,2/24/2025
1335,EX GALGAMUWA,"No. 37, Anuradhapura Road, Galgamuwa",7.9956851,80.2706908,Cargills,2/24/2025
1338,EX MALWANA,"No.52/10/A Main Street, Malwana",6.9534168,80.0090131,Cargills,2/24/2025
1455,FC CHUNNAKAM,"No. 91, K. K. S. Road, Chunnakam.",9.7456,80.0271,Cargills,2/24/2025
1350,EX MATALE ROSE ST,"No. 1/15, Rose Street,Matale.",7.4708262,80.6242126,Cargills,2/24/2025
1324,EX ALAWWA,"No. 151, Giriulla Road,Alawwa.",7.2938087,80.2393427,Cargills,2/24/2025
1352,EX SOUTHERN HIGHWAY A,"Cargills Food City Express A ,Canowin Arcade ,Welipenna Rest area.",6.469516,80.077822,Cargills,2/24/2025
1353,EX SOUTHERN HIGHWAY B,"Cargills Food City Express B,Canowin Arcade,Welipenna Rest area.",6.995219,80.406192,Cargills,2/24/2025
1464,FC PALLEKELE,"No. 396, Digana Road, Pallekele",7.2945,80.7225,Cargills,2/24/2025
1155,FC AMBALANTHOTA,"No 129, Jayantha Building, Tangalle Road, Ambalantota.",6.119513,81.016088,Cargills,2/24/2025
1444,FC GALLE 02,"No. 10/8, Wakwella Road, Galle",6.0656332,80.1985511,Cargills,2/24/2025
1349,EX KARANDENIYA,"No.343, MAHAHENDHANDA, KARANDENIYA",6.2708131,80.0793223,Cargills,2/24/2025
1460,FC KATUGASTOTA2,"No. 452, Katugastota road, kandy",7.2728825,80.6040777,Cargills,2/24/2025
1355,EX ERIYAGAMA,"No.180, Colombo road, Eiryagama.",7.091106,79.99707,Cargills,2/24/2025
1466,FC AMBALANGODA2,"No. 37, New Road, Ambalangoda.",6.2328919,80.0544604,Cargills,2/24/2025
1364,EX DEANS ROAD,"No. 153, Deans Road,Colombo 10",6.921109,79.864399,Cargills,2/24/2025
1375,EX BUTTALA,"No. 36, Monaragala Road,Buttala.",6.7570967,81.2402218,Cargills,2/24/2025
1459,FC AKURESSA,"No.83 Matara Road,Akuressa",6.057924,80.4902331,Cargills,2/24/2025
1467,FC GATAMBE,"No.496, Gatambe, Peradeniya.",7.26291,80.5908561,Cargills,2/24/2025
1379,EX GINIGATHHENA,"No.120/1 ,Nawalapitiya Road,Ginigathhena",7.0024045,80.4903814,Cargills,2/24/2025
1357,EX AMPITIYA,"No. 63 Kandy Road,Ampitiya.",7.2763351,80.6559644,Cargills,2/24/2025
1469,FC WELIGAMA,"No. 454,Old Galle Road,Weligama.",5.97501,80.42968,Cargills,2/24/2025
1370,EX HIKKADUWA,"No. 162 Galle Road,Hikkaduwa",6.1202915,80.1156869,Cargills,2/24/2025
1372,EX DERANIYAGALA,"No. 58, Dehiowita Road,Deraniyagala",6.9363556,80.3343443,Cargills,2/24/2025
1366,EX HABARADUWA,"Dassana Building,Galle Road,Habaraduwa.",6.837607,79.867514,Cargills,2/24/2025
1381,EX HABARANA,"No. 72,Trincomalee  Road,Habarana.",8.0398876,80.7554997,Cargills,2/24/2025
1371,EX WATTEGAMA,"No. 31, Matale Road, Wattegama",6.7989,81.4808,Cargills,2/24/2025
1148,FC JAFFNA,"No.420, Hospital Road,Jaffna.",9.666103,80.012594,Cargills,2/24/2025
1471,FC COTA ROAD,"No. 260, N.M Perera Mawatha, Cota Road, Colombo 08",6.934744,79.842725,Cargills,2/24/2025
1377,EX IBBAGAMUWA,"No. 5, Dambulla Road, Ibbagamuwa.",7.5393521,80.4405948,Cargills,2/24/2025
1470,FC WELLAWAYA,"No. 32 Hambanthota Road,Wellawaya.",6.7317804,81.1018359,Cargills,2/24/2025
1368,EX GODAKAWELA,"Main Street, Godakawela.",6.5063,80.6434,Cargills,2/24/2025
1383,EX MADAWACHCHIYA,"No. 102, Jaffna Road,Medawachchiya.",8.5536287,80.485686,Cargills,2/24/2025
1360,EX GELIOYA,"No,35/D, Peradeniya Road,Gelioya.",7.542915,81.374525,Cargills,2/24/2025
1386,EX RAMBUKKANA,"No 57, Mawanella Road,Rambukkana.",7.3266342,80.4025509,Cargills,2/24/2025
1385,EX DENIYAYA,No. 04 Pallegama Road Deniyaya.,6.345632,80.5491829,Cargills,2/24/2025
1475,FC MATHUGAMA,"No. 93, Kalutara Road,Mathugama",6.489959,80.095032,Cargills,2/24/2025
