CODE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND,DATE
SIAL,Aluthgama,"Ruwangiriâ€, Kaluwamodara, Galle Road, Aluthgama",6.4345732,80.0003875,Keels,2/25/2025
SCWP,Wellampitiya,"230, Avissawella Road, Wellampitiya",6.9424282,79.9045771,Keels,2/25/2025
SLKV,Kegall,"No. 461, Kandy road, Kegalle",7.2513317,80.3463754,Keels,2/25/2025
SREP,Embilipitiya,"No 248, Pallegama Embilipitiya",6.3162324,80.8433145,Keels,2/25/2025
SPWN,Wennappuwa,"No: 28A, Chilaw Road, Wennappuwa",7.3493037,79.8352767,Keels,2/25/2025
SNRN,Kurunegala 03,"192, Puttalam Road, Kurunegala",7.4817695,80.3608876,Keels,2/25/2025
SKGZ,Gampola,"27/2, Nawalapitiya Road, Gampola",7.1635434,80.5702443,Keels,2/25/2025
SPCH,Chilaw,"No. 110, Puttlam Road, Chilaw",7.5619894,79.8016569,Keels,2/25/2025
SREG,Ehaliyagoda,"No. 34, Rathnapura Road, Eheliyagoda",6.8485638,80.26001,Keels,2/25/2025
SPMV,Maravila,"No. 40, Horagalla South, Colombo Road, Marawila",7.4239428,79.8352767,Keels,2/25/2025
SKKM,Katugasthota,"1416, Jaffna Road, Katugasthota",7.3359903,80.6214005,Keels,2/25/2025
SPPU,Puttalam,"# 89, Kurunegala Road, Puttalama",8.0259915,79.8471272,Keels,2/25/2025
SHTA,Tangalle,"No. 281, Matara Road,Tangalle",6.0243383,80.7940726,Keels,2/25/2025
SLMN,Mawanella,"185, New Kandy Road, Mawanella",7.2481255,80.4465594,Keels,2/25/2025
SKKI,Kandy,"No. 927, Peradeniya Road, Kandy",7.2905715,80.6337262,Keels,2/25/2025
SFK4,Karapitiya,"No.54, Hirimbura Cross Road, Karapitiya",6.0705817,80.2251603,Keels,2/25/2025
SFAB,Ambalangoda,"No. 435, Galle Road, Ambalangoda",6.2441521,80.0590804,Keels,2/25/2025
SIMZ,Mathugama,"185, Kaluthara Road, Mathugama",6.5219432,80.1136852,Keels,2/25/2025
SMMC,Matara,"No. 66, Kumarathunga Mawatha, Matara",5.9496309,80.5468529,Keels,2/25/2025
SIWK,Kaluthara,"No. 34, Galle Road, Maha Waskaduwa ",6.6170748,79.9479496,Keels,2/25/2025
SAAP,Anuradhapura,"No. 514, Maithripala Senanayake Mawatha, Anuradhapura",8.3113518,80.4036508,Keels,2/25/2025
SRRR,Rathnapura,"No. 42, Bandaranayake Mawatha, Rathnapura",6.7055742,80.3847345,Keels,2/25/2025
