CODE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND,DATE
1074,FC BORALESGAMUWA,"231 , Dehiwala Road , Boralasgamuwa .",6.8416614,79.9067604,Cargills,2/26/2025
1075,FC PANADURA,"163 , Galle  Road , Panadura .",6.8164799,79.8765378,Cargills,2/26/2025
1312,EX PANADURA,"205, Galle Road, Panadura.",6.8164799,79.8765378,Cargills,2/26/2025
1147,FC MINUWANGODA,"40, Colombo Road,  Minuwangoda.",7.1621265,79.9456288,Cargills,2/26/2025
1166,FC KATUKURUNDA,"919, Galle Road,  Katukurunda.",6.5491144,79.9723291,Cargills,2/26/2025
1180,FC RATMALANA,"No.143,Mount City,Galle Rd,  Rathmalana.",6.816062,79.8769278,Cargills,2/26/2025
1182,FC PANADURA 2,"No.518,Galle Rd,  Panadura ( 02 ).",6.8164799,79.8765378,Cargills,2/26/2025
1191,FC PEPILIYANA,"No.473/A.Colombo Road ,  Pepiliyana ,  Boralasgamuwa",6.8558915,79.8884941,Cargills,2/26/2025
1140,FC HORANA,"No.142, Panadura Road ,  Horana.",6.6960605,80.028965,Cargills,2/26/2025
1184,FC RAGAMA,"No.33, Kadawatha Road, Ragama",7.03597,79.9583635,Cargills,2/26/2025
1149,FC KALUTARA,"No.272,Galle Road,  Kalutara  South",6.4190267,80.0024827,Cargills,2/26/2025
1280,FC KALUTARA NORTH,"No. 264 , Galle Road,  Kaluthara North",6.4190267,80.0024827,Cargills,2/26/2025
1293,FC KESBEWA,"No. 130A,  Horana Road,   Kesbewa.",6.722805,80.0413508,Cargills,2/26/2025
1333,EX MORATUWELLA,"No. 487, new Galle Road, Motuwella",6.7511324,79.8888312,Cargills,2/26/2025
1325,EX KIRIDIWELLA,"No.111, Radawana Road, Kirindiwela.",7.08172,80.0623196,Cargills,2/26/2025
1454,FC MORATUWA OLD RD,"No. 151, Main street, Moratuwa",6.7964879,79.9008537,Cargills,2/26/2025
1330,EX MORATUMULLA,"No. 46, Main Street,Moratumulla.",6.7900959,79.8933807,Cargills,2/26/2025
1456,FC RATMALANA 02,"No. 417, Galle Road, Rathmalana",6.816062,79.8769278,Cargills,2/26/2025
1463,FC HANWELLA,"No. 138/2B, Main Street, Hanwella",6.8978344,80.0814292,Cargills,2/26/2025
1356,EX DIVULAPITIYA,"No.37, Bomugammana,Divulapitiya",7.2303143,80.016474,Cargills,2/26/2025
1367,EX NALLURUWA,"No.830 Galle Road,Nalluruwa",6.5634638,79.9682322,Cargills,2/26/2025
1373,EX ALUBOMULLA,"No. 256, Kurusa Handiya,Alubomulla,Panadura.",6.711309099999999,79.9458514,Cargills,2/26/2025
1369,EX PIRIVENA JUNCTION,"No. 567,Pirivena Junction,Maharagama Road,Boralasgamuwa.",6.8054739,79.9263413,Cargills,2/26/2025
1468,FC EKALA,"No. 100, Sanasa Building,Minuwangoda Road,Ekala.",7.146577,79.9336968,Cargills,2/26/2025
1478,FC KESELWATTE,"No.29, Colombo Road,Keselwatta",6.752052,79.899885,Cargills,2/26/2025
1476,FC HORANA2,"No 135, Anguruwathota Road,Horana",6.7099129,80.0695041,Cargills,2/26/2025
1388,EX KALUTARA CENTRAL,"No 235,Central Junction,Nagoda, Kalutara South.",6.565768599999999,79.9836108,Cargills,2/26/2025
1390,EX PUWAKPITIYA,"No. 402,404,392/E ,  Colombo Road, Puwakpitiya, Awissawella.",6.9360019,80.19727019999999,Cargills,2/26/2025
1716,EX DELPE JUNCTION,"No 295, Kadawatha Rd, Ragama.",7.03597,79.9583635,Cargills,2/26/2025
1398,EX MARADAGAHAMULLA,"No. 89, Negombo Road,Maradagahamula.",7.091585,79.8884605,Cargills,2/26/2025
1732,EX WARAGODA,"No 390, Waragoda Road, Kelaniya.",6.9578999,79.9157307,Cargills,2/26/2025
1719,EX DALUPOTHA,"Ex Dalupotha,No 594, Chilaw Road, Negombo.",7.2154132,79.84165,Cargills,2/26/2025
1733,EX RATAMALANA STATION ROAD,"No 24, Sri Gnanendra Road, Ratmalana.",6.8111865,79.8688981,Cargills,2/26/2025
1734,EX HUNUPITIYA,"No 58, Diulapitiya Road, Hunupitiya, Wattala.",6.986363799999999,79.9074482,Cargills,2/26/2025
1737,EX KELANIYA,"No,15,Vihara MW,Cross Rd,Kelaniya",6.951784600000001,79.9132991,Cargills,2/26/2025
1742,EX ELAPITIWALA,"No 121,Elpitiwala Ragama",7.028003699999999,79.923,Cargills,2/26/2025
1748,EX KOTUGODA,"No.80/H/7 .MINUWANGODA RD, KOTUGODA.",7.1260702,79.9251082,Cargills,2/26/2025
1565,FC MORATUMULLA,"No.411/1/2 ,De Zoisa Rd, Molte, Moratuwa",6.788070599999999,79.8912813,Cargills,2/26/2025
1553,FC SEEDUWA 02,"No.245, Colombo Rd, Seduwa",7.1478081,79.9355641,Cargills,2/26/2025
1753,EX PADUKKA,"No.49/A, Hanwella Rd, Padukka",6.9057359,80.0846073,Cargills,2/26/2025
1755,EX DOMPE,"No: 217 J, Main Street, Dompe",6.9403947,80.0771962,Cargills,2/26/2025
1754,EX NAIWALA,"Cargill Food City - Express, Reality pl. Building, Naiwala",7.873053999999999,80.77179699999999,Cargills,2/26/2025
1758,EX INGIRIYA,"No.50,Ratnapura Road,Ingiriya.",6.8791262,80.2429977,Cargills,2/26/2025
1595,FC BANDARAGAMA 02,"No. 84 ,Panadura Road ,Bandaragama.",6.7117325,79.9861412,Cargills,2/26/2025
1570,FC BORUPANA,"1. NO: 69/1 , BORUPANA ROAD , RATHMALANA",6.814123,79.8908307,Cargills,2/26/2025
1587,FC PALLIMULLA,"No. 170 , Old Galle ,Pallimulla ,Panadura.",6.741441699999999,79.90317759999999,Cargills,2/26/2025
1906,FC RAWATHAWATTA,"No. 491 ,Galle Road ,Rawathawatte ,Moratuwa.",6.7906269,79.8896223,Cargills,2/26/2025
1904,FC RAGAMA 02,"No.15, Peralanda Rd,Ragama",7.0303333,79.9162285,Cargills,2/26/2025
1769,EX MORAGAHAHENA,"No.437 S1,Moragahahena,Millewa.",6.784184,80.0541909,Cargills,2/26/2025
1617,FC KATUKURUNDA 02,"No.669 Galle Rd,Wettumakada, Katukurunda",6.5664402,79.9678797,Cargills,2/26/2025
1615,FC MINUWANGODA 02,MINUWANGODA,7.184207600000001,79.9500477,Cargills,2/26/2025
1656,FC PEPILIYANA 02,PEPILIYANA,6.8562846,79.8890356,Cargills,2/26/2025
1662,FC KIRIDIWELA,KIRIDIWELA,7.0411825,80.1289324,Cargills,2/26/2025
1685,FC AKUREGODA,AKUREGODA,6.893724400000001,79.9486489,Cargills,2/26/2025
1811,EX KASAGAHAWATTA,KASAGAHAWATTA,7.1210003,79.9150724,Cargills,2/26/2025
1835,EX PAYAGALA,PAYAGALA,6.5186103,79.9947956,Cargills,2/26/2025
1895,EX EGALOYA,EGALOYA,6.679771,80.1628703,Cargills,2/26/2025
1898,EX DUNAGAHA,DUNAGAHA,7.2220533,79.97801779999999,Cargills,2/26/2025
