CODE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND,DATE
1068,FC NEGOMBO,"355 , Main  Street  , Negombo .",7.2108702,79.8400712,Cargills,2/27/2025
1087,FC JAELA,"49 , Negombo Road , Ja-Ela",7.078096,79.890508,Cargills,2/27/2025
1102,FC CHILAW,"1 , Jetty  Street , Chilaw .",7.5790038,79.7930198,Cargills,2/27/2025
1112,FC KADAWATHA,"831 , Kandy  Road , Kadawatha .",7.0031894,79.9561294,Cargills,2/27/2025
1136,FC PELIYAGODA,"304 , Negombo  Road , Peliyagoda",6.9650494,79.8819826,Cargills,2/27/2025
1131,FC WENNAPPUWA,"25/2  ,  Chilaw  Road , Wennapuwa .",6.131082,80.104173,Cargills,2/27/2025
1144,FC SEEDUWA,"673 , Negambo Road, Liyanagemulla  Seeduwa .",7.1305,79.8871,Cargills,2/27/2025
1142,FC KANDANA,"39 A  Negambo Road , Kandana .",7.048,79.8937,Cargills,2/27/2025
1317,EX KATUNAYAKE SLAF,SLAF Base Katunayaka,7.1852222,79.8768381,Cargills,2/27/2025
1192,FC NITTAMBUWA,"No.89, Kandy  Road, Nittambuwa.",7.1372076,80.0923231,Cargills,2/27/2025
1194,EX BIA KATUNAYAKE,"CFC.Depatur concord, B.I.A. Katunayake",6.855323,79.865709,Cargills,2/27/2025
1196,FC KADAWATHA 2,"No.317, Kanday Road, Kadawatha.",7.0009,79.95012,Cargills,2/27/2025
1198,FC MIRIGAMA,"No.93, Giriulla  Road ,   Merigama",7.247844,80.129836,Cargills,2/27/2025
1283,FC WELIWERIYA,"No. 28, New Kandy Road,  Weliweriya",7.0324549,80.0281104,Cargills,2/27/2025
1282,FC DELGODA,"No. 348, New Kandy Road,  Delgoda .",6.9799234,80.0089071,Cargills,2/27/2025
1296,FC NEGOMBO 2,"No 266, Colombo Road,   Negambo.",6.101683,80.126999,Cargills,2/27/2025
1403,FC WELISARA,"No. 768, Negombo road,   Welisara , Ragama.",7.0263493,79.9236484,Cargills,2/27/2025
1417,FC JAELA 02,"No. 417, Negombo Road, Jaela",7.0744,79.8919,Cargills,2/27/2025
1414,FC YAKKALA,"No. 99, Yakkala Park, Kandy Road, Yakkala.",7.0859203,80.0335639,Cargills,2/27/2025
1415,FC MAKOLA,"No. 99 Makola South, Makola",6.9749497,79.9499272,Cargills,2/27/2025
1421,FC THIHARIYA,"No.122/1 Parakumbamahal, Thihariya, Kalagedihena",7.1264859,80.0705602,Cargills,2/27/2025
1423,FC BANDARAWATTE,"No. 160/9A, New Kandy Road, Bandarawatte, Biyagama.",6.965946,79.976701,Cargills,2/27/2025
1427,FC ELAKANDA,"No. 132 Canal Road, Elakanda",7.025844,79.865896,Cargills,2/27/2025
1334,EX PASYALA,"No. 174 2/4, Kandy Road, Pasyala",7.155695,80.1112398,Cargills,2/27/2025
1337,EX KANDANA,"No. 76 Station Road,Kandana",7.053165,79.9193674,Cargills,2/27/2025
1351,EX SEEDUWA PALLIYAWATTA,"No. 344, Kotugoda Road,Palliya Junction,Raddolugama",7.130979,79.886749,Cargills,2/27/2025
1365,EX KATUNERIYA,"St. Anthonies Building, Chilaw Road, Katuneriya",7.3893081,79.8319885,Cargills,2/27/2025
1472,FC PETHIYAGODA,"No. 16  Biyagama Road,Pethiyagoda,Kelaniya",6.9553,79.922,Cargills,2/27/2025
1358,EX BOPITIYA,"No. 1, Pamunugama Road,Bopitiya",7.07,79.855,Cargills,2/27/2025
1474,FC GANEMULLA,"No. 367, Kadawatha Road, Ganemulla",7.0603137,79.9626773,Cargills,2/27/2025
1376,EX VEYANGODA,"No. 14, Good Shed Road, Veyangoda.",7.1534492,80.0602466,Cargills,2/27/2025
1374,EX AMBEPUSSA,"No. 365, Colombo Road,Ambepussa.",7.2413572,80.2111758,Cargills,2/27/2025
1384,EX DANDUGAMA,"No. 366, Colombo Road,Dandugama,Ja-Ela.",7.0744,79.8919,Cargills,2/27/2025
1480,FC CHILLAW2,"No. 98, Colombo Road,Chillaw.",7.256149,79.855753,Cargills,2/27/2025
1389,EX GREEN ROAD,"No.138/140 Greens Road, Negombo.",7.208614,79.840144,Cargills,2/27/2025
1391,EX NATTANDIYA,"Kuliyapitiya Road, Naththandiya",7.397316,80.037741,Cargills,2/27/2025
1395,EX MADAMPE,"No. 33, Station Road,Madampe",7.5216,79.8687,Cargills,2/27/2025
1397,EX WATHUPITIWALA,"No.392,ATHTHANAGALLA ROAD, WATHUPITIWALA.",7.1231,80.11,Cargills,2/27/2025
1721,EX LEWIS PLACE NEGOMBO,"No.132/A Poruthota Road ,Eththukala, Negombo.",7.2083,79.8358,Cargills,2/27/2025
1729,EX NEGOMBO Y JUNCTION,"No. 297/1, Meerigama Road,Mahahunupitiya,Negombo.",7.2083,79.8358,Cargills,2/27/2025
1731,EX RANMUTHUGALA,"No 571/4, Ranmuthugala, Kadawatha.",7.0019661,79.9512673,Cargills,2/27/2025
1499,FC ENDERAMULLA,"No. 63 ,64 ,Dalupitiya Road, Enderamulla",6.9963743,79.9162626,Cargills,2/27/2025
1486,FC GAMPAHA2,"No. 257 ,Colombo Road ,Gampaha.",7.0911057,79.997071,Cargills,2/27/2025
1581,FC NITTAMBUWA 02,"Unit 2, Veyangoda Rd, Nittambuwa",7.1426,80.0938,Cargills,2/27/2025
1586,FC GAMPAHA 03,"No. 27 ,Oruthota Road ,Gampaha.",7.077059,79.985504,Cargills,2/27/2025
1757,EX KIRILLAWALA,"NO 538 KANDY ROAD ,KIRILLAWALA, KADAWATHA",7.0346833,79.9902341,Cargills,2/27/2025
1577,FC KADAWATHA 03,"No.467/11,Circular Road,Kadawatha",7.0009,79.95012,Cargills,2/27/2025
1593,FC WELIPILLAWA,"No: 408/B/1, Welipillewa, Ganemulla.",7.0448687,79.9500936,Cargills,2/27/2025
1599,FC WELISARA 02,"No.607, Negombo Rd,Maththumagala",6.984836,79.888517,Cargills,2/27/2025
1767,EX URAPOLA,"121/F, Ruwanwella Rd, Deenadamunuwa, Urapola",7.2723,80.5381,Cargills,2/27/2025
1495,FC KIRIBATHGODA 02,"No.153, Makola Rd, Kiribathgoda",6.9780598,79.9273908,Cargills,2/27/2025
1552,FC RADDOLUGAMA,"No.362 C1A NHS Road,Raddolugama",7.102881,79.889244,Cargills,2/27/2025
1905,FC NEGOMBO 03,"No. 28, Colombo Road ,Negombo",7.246668,79.850296,Cargills,2/27/2025
1610,FC WENNAPPUWA 02,"No. 354 ,Colombo Road, Wennappuwa.",7.295095,79.85156,Cargills,2/27/2025
1609,FC AWARIWATTA,"No.436,Baseline  Road, Awariwatta, Katunayeke",6.921324,79.877723,Cargills,2/27/2025
1613,FC WATTALA 02,"No.79, Negombo Road,Wattala",7.0063561,79.8969779,Cargills,2/27/2025
1611,FC GANEMULLA 02,GANEMULLA ,7.0682842,79.9613944,Cargills,2/27/2025
1653,FC KOCHCHIKADE NEW,KOCHCHIKADE,6.9432825,79.8549705,Cargills,2/27/2025
1674,FC YAKKALA 02,YAKKALA ,7.0859203,80.0335639,Cargills,2/27/2025
1677,FC NEGOMBO 04,NEGOMBO ,7.2094282,79.833117,Cargills,2/27/2025
1792,EX MALWATHUHIRIPITIYA,MALWATHUHIRIPITIYA,7.05182,80.06536,Cargills,2/27/2025
1839,EX YAKKALA,YAKKALA,7.0859203,80.0335639,Cargills,2/27/2025
1855,EX MIRISWATTA,MIRISWATTA,6.0157315,80.7189695,Cargills,2/27/2025
1856,EX KIMBULAPITIYA,KIMBULAPITIYA,7.2056808,79.8957069,Cargills,2/27/2025
1857,EX WILIMBULA,WILIMBULA,7.0265419,80.0660285,Cargills,2/27/2025
1861,EX KATANA,KATANA,7.2505527,79.9051957,Cargills,2/27/2025
1871,EX PELIYAGODA (IOC),PELIYAGODA (IOC),6.9685,79.8836,Cargills,2/27/2025
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
