CODE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND,DATE
1650,FC W. A. SILVA MAWATHA,"W. A. SILVA MAWATHA, Sri Lanka",6.8765025,79.8652516,Cargills,3/3/2025
1651,FC KARAPITIYA 02,"KARAPITIYA , Sri Lanka",6.0705817,80.2251603,Cargills,3/3/2025
1655,FC WALGAMA,"WALGAMA, Sri Lanka",5.9463714,80.5132818,Cargills,3/3/2025
1659,FC MATALE 03,"MATALE , Sri Lanka",7.467465,80.6234161,Cargills,3/3/2025
1661,FC GREEN PATH,"GREEN PATH, Sri Lanka",6.9117245,79.8614617,Cargills,3/3/2025
1663,FC KIRIBATHKUMBURA,"KIRIBATHKUMBURA, Sri Lanka",7.2679259,80.5749643,Cargills,3/3/2025
1664,FC THANIPOLGAHA JUNCTION,"THANIPOLGAHA JUNCTION, Sri Lanka",6.0459387,80.2252201,Cargills,3/3/2025
1667,FC AVISSAWELLA 02,"AVISSAWELLA , Sri Lanka",6.9543289,80.2045768,Cargills,3/3/2025
1669,FC BADULLA 02,"BADULLA , Sri Lanka",6.9934009,81.0549815,Cargills,3/3/2025
1670,FC MATHUGAMA 02,"MATHUGAMA , Sri Lanka",6.5219432,80.1136852,Cargills,3/3/2025
1671,FC MAWATHAGAMA,"MAWATHAGAMA, Sri Lanka",7.4321631,80.4437781,Cargills,3/3/2025
1672,FC SLAVE ISLAND,"SLAVE ISLAND, Sri Lanka",6.9257119,79.8503314,Cargills,3/3/2025
1676,FC BAUDDHALOKA MAWATHA,"BAUDDHALOKA MAWATHA, Sri Lanka",6.9018407,79.8692882,Cargills,3/3/2025
1678,FC KOTHALAWALA,"KOTHALAWALA, Sri Lanka",6.9194938,79.9780178,Cargills,3/3/2025
1680,FC KURUNEGALA 04,"KURUNEGALA , Sri Lanka",7.4817695,80.3608876,Cargills,3/3/2025
1695,FC BIBILA,"BIBILA, Sri Lanka",7.162409,81.22159,Cargills,3/3/2025
1697,FC TANGALLE 02,"TANGALLE , Sri Lanka",6.0243383,80.7940726,Cargills,3/3/2025
1717,EX POOJAPITIYA,"POOJAPITIYA, Sri Lanka",7.3792131,80.5910567,Cargills,3/3/2025
1718,EX AHANGAMA,"AHANGAMA, Sri Lanka",5.9739747,80.3621595,Cargills,3/3/2025
1724,EX NELUWA,"NELUWA, Sri Lanka",6.3731028,80.3575128,Cargills,3/3/2025
1726,EX ANAMADUWA,"ANAMADUWA, Sri Lanka",7.8777703,80.0111156,Cargills,3/3/2025
1727,EX MAGGONA,"MAGGONA, Sri Lanka",6.5095799,79.995717,Cargills,3/3/2025
1728,EX ASCON RESIDENCE,"ASCON RESIDENCE, Sri Lanka",6.9381594,79.8784793,Cargills,3/3/2025
1735,EX MALKADUWAWA,"MALKADUWAWA, Sri Lanka",7.4740428,80.3421984,Cargills,3/3/2025
1736,EX KATARAGAMA,"KATARAGAMA, Sri Lanka",6.4135463,81.3325679,Cargills,3/3/2025
1738,EX KALMUNAI,"KALMUNAI, Sri Lanka",7.4143831,81.8306334,Cargills,3/3/2025
1739,EX MAKULUDUWA,"MAKULUDUWA, Sri Lanka",6.8140823,79.9346603,Cargills,3/3/2025
1741,EX MANNAR,"MANNAR, Sri Lanka",8.9809743,79.9044149,Cargills,3/3/2025
1743,EX KEKIRAWA,"KEKIRAWA, Sri Lanka",8.042103,80.593833,Cargills,3/3/2025
1745,EX RAHULA JUNCTION,"RAHULA JUNCTION, Sri Lanka",5.9521352,80.5353371,Cargills,3/3/2025
