,0,3,4,5,10,105,106,108,109,110,111,112,113,114,115,116,117,119,121,122,123,127,128,14,150,152,156,161,163,167,168,171,172,174,175,181,188,190,191,22,23,24,25,26,27,76,79,80,14001,14003,14004,14005,14006,14007,14008,14009,14010,14011,14012,14013,14014,14015,SCA2,SCAR,SCBL,SCCC,SCCM,SCDE,SCED,SCGS,SCHG,SCHR,SCKE,SCKH,SCKL,SCKO,SCM2,SCM3,SCMD,SCMG,SCML,SCNW,SCPK,SCPN,SCPT,SCPY,SCRJ,SCRM,SCRT,SCSJ,SCTB,SCTH,SCUP,SCWJ,SFGL,SGKB,SGKY,SGMH,SGWA,SIP2,SKK2,SKKA,SMMR,SCK3,SCTG,SGKR,SRRP,SGEM,SGKG,SFGA,SIKS,SCET,SGTY,SCMW,SNRU,SCKZ,SIBE,SGRA,SCGT,SMMS,SCAD,SIP4,SYMT,SGGP,SCGO,SGKC,SINL,SIAL,SCWP,SCPI,SLKV,SGMI,SREP,SGJA,SPWN,SCMU,SNRN,SIGN,SGN2,SKGZ,SPCH,SCKJ,SGRD,SGND,SGEL,SCBI,SREG,SPMV,SYMX,SKKM,SIHZ,SPPU,SGMP,SCAK,SCDR,SGTI,SCSL,SHTA,SCPA,SCMY,SGNK,SGJW,SGSE,SCTL,SLMN,SKKI,SGNO,SCAV,SGSM,SFK4,SFAB,SCHD,SCVJ,SGMQ,SCBT,SIWD,SGK5,SMMC,SCK6,SCMF,SIWK,SCDP,SAAP,SCKX,SCPO,SRRR,SGYK,SCK7,SCNG,SCTU,SGDL,SGGE,SCCR,1017,1018,1033,1015,1020,1005,1076,1083,1084,1106,1104,1105,1107,1201,1301,1111,1114,1108,1117,1109,1115,1113,1133,1303,1124,1305,1116,1121,1130,1138,1120,1137,1308,1139,1145,1125,1146,1157,1158,1153,1159,1150,1164,1170,1169,1187,1186,1188,1316,1199,1162,1278,1279,1281,1288,1286,1289,1294,1291,1292,1297,1298,1412,1419,1411,1422,1320,1432,1425,1424,1433,1323,1428,1321,1322,1319,1434,1431,1327,1326,1435,1429,1331,1430,1443,1439,1446,1448,1341,1342,1453,1343,1457,1339,1335,1338,1455,1350,1324,1352,1353,1464,1155,1444,1349,1460,1355,1466,1364,1375,1459,1467,1379,1357,1469,1370,1372,1366,1381,1371,1148,1471,1377,1470,1368,1383,1360,1386,1385,1475,1387,1484,1481,1394,1393,1717,1726,1727,1728,1724,1490,1718,1735,1739,1736,1741,1738,1743,1745,1746,1749,1550,1559,1498,1571,1567,1584,1576,1756,1579,1760,1589,1592,1759,1763,1762,1597,1768,1902,1766,1546,1594,1770,1548,1545,1761,1600,1773,1608,1774,1616,1776,1772,1777,1497,1549,1555,1607,1614,1619,1650,1651,1655,1659,1661,1663,1664,1667,1669,1670,1671,1672,1676,1678,1680,1695,1697,1779,1780,1781,1782,1783,1784,1785,1787,1788,1790,1791,1795,1796,1797,1799,1800,1801,1802,1803,1806,1807,1809,1810,1816,1818,1825,1826,1828,1834,1836,1840,1841,1842,1843,1844,1845,1847,1850,1852,1853,1854,1858,1859,1862,1864,1866,1867,1869,1872,1885,1887,1888,1891,1892,1896
0,0.0,7.41,24.94,16.72,30.93,156.67,49.56,24.94,126.14,16.4,79.88,22.39,25.22,15.41,64.03,22.66,7.41,42.25,128.37,118.39,26.29,65.25,19.37,3.76,3.89,20.6,12.11,66.91,103.62,52.47,27.24,9.87,11.47,78.44,120.7,30.17,81.24,191.4,110.21,15.53,23.9,14.14,21.87,35.04,100.62,35.67,56.61,114.94,21.75,16.1,97.1,79.88,24.94,35.04,19.48,26.75,16.4,17.33,22.66,9.87,99.22,7.41,20.6,20.28,24.13,18.22,25.36,24.84,23.9,21.41,23.92,20.16,13.67,22.09,21.5,21.42,30.88,30.66,20.03,29.89,22.86,17.94,21.4,25.8,19.41,21.81,17.33,28.37,25.01,17.55,18.23,19.27,16.49,24.24,126.31,3.92,8.6,7.17,7.25,81.41,98.29,100.62,155.66,25.02,23.02,7.41,89.55,3.22,3.8,120.81,58.96,19.36,4.61,43.06,80.02,35.43,77.57,4.86,13.55,159.05,24.24,47.38,134.26,14.29,25.52,15.01,81.41,80.31,16.16,35.67,63.17,24.07,166.89,14.14,51.42,10.93,83.52,44.68,36.44,99.22,77.96,35.43,22.48,36.69,4.08,19.31,55.94,59.72,127.75,117.59,38.63,125.15,13.06,21.63,15.51,20.8,15.31,184.54,32.53,11.12,33.29,12.2,18.73,21.4,19.31,98.45,18.13,40.3,8.77,125.1,103.81,21.6,21.4,5.44,23.07,81.41,7.68,156.2,39.07,29.96,53.79,19.43,191.64,12.32,21.42,92.0,14.83,13.64,20.51,18.97,23.16,8.69,16.78,16.95,100.93,19.88,189.17,49.73,16.45,83.64,156.64,15.01,24.97,81.24,18.89,18.23,156.67,13.91,63.17,79.87,14.21,103.62,18.32,77.57,117.02,42.5,16.29,130.77,19.87,43.45,126.3,19.64,166.89,192.48,11.12,19.64,133.97,15.57,217.55,240.29,89.82,136.63,175.19,122.69,241.64,115.88,107.95,181.55,118.45,57.19,107.73,243.57,76.04,241.82,66.69,89.55,48.66,298.07,77.8,94.74,287.83,19.98,13.11,242.7,165.08,52.55,18.22,19.16,384.75,17.22,379.57,355.73,294.71,15.72,16.69,103.55,72.33,49.21,116.51,205.03,318.81,37.27,56.09,176.48,294.6,80.4,122.01,62.86,310.9,16.25,285.5,105.86,377.86,305.45,179.1,251.92,198.18,149.27,15.62,384.74,130.5,39.51,66.67,66.67,117.13,211.37,126.4,96.52,117.02,13.09,103.62,15.66,224.9,148.19,96.28,107.73,105.6,144.37,115.63,63.51,128.33,157.88,122.69,378.91,16.53,92.24,208.24,131.12,216.74,98.45,77.56,165.46,63.45,123.3,24.52,130.77,103.03,155.94,116.1,124.18,73.41,12.83,126.14,65.3,146.94,80.08,32.15,268.25,286.63,294.17,156.79,12.78,14.51,109.81,158.14,191.4,79.88,135.76,62.91,175.55,91.78,192.78,151.64,44.73,80.05,88.8,15.09,98.13,25.14,74.43,94.47,17.13,119.73,91.35,20.51,123.74,12.88,14.28,16.69,96.03,124.44,18.89,24.84,203.29,13.75,124.33,137.41,13.55,14.05,12.65,98.16,15.46,66.91,20.83,118.45,156.44,130.77,17.67,92.1,124.5,42.08,217.19,67.0,90.98,17.65,17.27,15.77,79.88,214.44,184.84,156.86,139.81,95.99,206.09,201.51,79.98,127.16,104.98,217.19,168.17,94.07,142.66,116.38,99.69,138.52,119.44,137.25,59.45,184.84,154.37,186.7,111.44,52.26,123.99,15.88,62.29,18.25,102.46,240.82,39.63,30.17,164.03,162.69,121.46,85.59,77.29,114.55,347.99,193.2,186.44,52.53,168.9,16.82,118.52,307.45,251.31,379.91,250.14,15.95,281.41,70.36,19.09,266.72,25.04,12.59
3,7.41,0.0,18.83,10.3,18.61,164.11,35.8,32.38,133.58,16.0,87.32,16.27,32.66,22.85,71.47,18.91,0.0,39.55,135.82,125.83,25.71,72.69,16.18,4.73,6.77,28.04,19.55,79.73,111.06,49.76,21.12,6.69,10.02,75.74,128.15,37.62,83.91,198.84,117.65,15.03,17.78,21.58,15.76,32.34,108.06,23.98,64.06,122.38,15.64,9.68,104.54,87.32,32.38,32.34,13.37,20.64,16.0,11.22,18.91,6.69,106.66,0.0,28.04,17.6,18.01,11.6,19.05,18.73,17.79,15.3,31.36,14.05,7.05,15.97,15.38,15.31,24.77,20.66,13.91,19.65,16.74,11.83,19.92,23.68,13.69,15.69,11.21,22.26,18.9,11.43,12.11,13.82,10.07,18.12,133.75,5.1,7.51,3.98,0.39,88.86,105.73,108.06,163.1,32.46,18.6,0.0,96.99,4.19,4.73,128.25,66.4,13.25,4.75,28.18,87.46,25.86,85.01,5.93,10.79,166.5,18.13,36.77,141.7,21.73,32.96,11.83,88.86,87.75,10.05,23.98,70.61,23.49,174.33,10.96,48.72,9.48,90.96,29.8,33.74,106.66,75.26,25.86,16.36,33.99,11.52,13.8,58.6,57.02,135.19,125.03,46.07,132.59,20.5,18.56,9.09,28.24,8.89,191.99,23.83,4.25,30.59,9.01,15.55,19.92,13.8,105.89,14.95,42.96,8.8,132.54,111.25,19.64,19.92,10.99,18.65,88.86,15.12,163.64,25.69,20.62,61.23,13.31,199.08,14.98,15.31,99.45,22.27,7.02,14.4,12.41,19.98,13.89,10.67,10.53,108.37,13.76,196.61,57.17,9.83,91.08,164.09,11.83,18.86,83.91,12.47,12.11,164.11,7.8,70.61,87.31,7.59,111.06,12.2,85.01,124.46,49.94,9.87,138.21,13.75,46.11,133.74,13.53,174.33,199.92,4.25,13.53,141.41,9.15,225.0,247.74,97.26,144.07,182.63,130.13,249.08,118.54,115.4,188.99,125.89,59.85,110.39,251.02,83.48,249.26,79.5,96.99,61.48,305.51,85.24,102.18,295.27,13.86,6.49,250.15,172.52,55.21,12.1,12.74,392.19,11.1,387.01,363.17,302.15,9.3,10.58,110.99,74.99,56.65,123.95,212.47,326.26,25.58,63.53,179.15,302.05,87.84,129.46,70.3,318.34,10.14,292.94,113.3,385.3,312.9,186.54,259.36,205.62,156.72,17.4,392.18,137.94,46.95,74.11,74.11,124.57,218.81,133.84,103.96,124.46,15.6,111.06,9.24,232.34,155.63,103.72,110.39,113.05,151.81,123.07,66.17,135.77,165.33,130.13,386.36,10.42,99.68,215.68,138.56,224.18,105.89,85.0,172.9,70.89,130.75,18.4,138.21,110.47,163.38,123.54,121.48,80.85,6.72,133.58,72.74,154.38,87.52,24.28,275.69,294.07,301.62,164.23,12.09,7.89,117.26,165.59,198.84,87.32,143.2,70.35,182.99,99.23,200.22,159.08,47.39,87.49,96.24,8.67,105.57,32.58,81.87,101.92,10.71,127.17,98.79,14.39,131.18,15.43,7.66,10.58,103.48,131.89,12.47,18.73,210.74,7.63,131.77,144.85,7.43,16.71,6.03,105.6,9.35,79.73,14.71,125.89,163.88,138.21,11.25,99.54,131.94,44.74,224.63,74.44,98.42,11.03,11.15,18.44,87.32,221.89,192.28,164.3,147.26,103.43,213.53,208.95,87.42,134.6,112.42,224.63,175.61,101.51,139.95,123.83,107.13,145.97,126.89,144.69,66.89,192.28,161.81,194.14,118.88,59.7,131.44,9.26,64.95,11.83,109.9,248.27,47.07,37.62,171.47,170.13,128.9,93.03,84.74,121.99,355.43,200.65,193.88,59.98,176.35,10.7,125.96,314.9,258.75,387.35,257.58,9.84,288.86,77.8,12.98,274.16,32.48,6.47
4,24.94,18.83,0.0,11.48,4.59,140.04,17.86,8.21,109.5,15.54,106.88,3.37,12.29,42.41,91.04,9.03,18.68,52.37,155.38,145.39,46.75,48.62,37.09,20.45,25.45,13.76,34.05,92.55,86.98,62.59,4.04,25.37,13.73,88.57,147.71,21.08,76.92,218.4,93.58,10.12,5.31,41.14,7.2,45.16,127.63,5.2,36.73,141.95,3.93,11.51,124.1,106.88,8.21,45.16,7.47,3.56,15.54,9.44,9.03,25.37,126.23,18.68,13.76,11.08,1.43,11.47,6.0,3.7,4.89,4.42,9.19,7.1,14.68,5.65,4.69,5.48,6.83,1.9,8.54,3.55,6.02,8.71,10.04,7.19,12.56,3.14,9.3,5.34,0.07,9.27,8.36,12.7,11.73,2.31,109.68,20.82,17.63,22.67,18.39,64.78,125.3,127.63,139.02,8.1,8.72,18.68,72.92,21.64,20.45,104.18,39.08,6.08,19.52,10.24,107.03,7.08,49.73,24.62,12.95,142.42,2.4,18.83,161.27,41.3,12.59,32.74,64.78,63.68,14.18,5.2,90.17,44.53,150.26,32.0,61.55,13.54,110.53,11.86,46.57,124.32,88.09,7.08,3.91,46.81,31.08,12.68,56.91,69.85,154.75,144.59,19.97,152.15,40.07,12.36,12.25,47.81,12.05,167.91,5.05,17.04,43.42,27.7,36.46,10.04,12.68,125.45,32.68,41.28,19.33,108.46,87.18,9.76,10.04,34.23,9.32,64.78,34.69,139.57,8.6,3.06,33.91,9.21,218.65,20.9,5.48,75.37,41.83,15.01,5.0,8.94,41.02,37.08,9.83,11.57,127.93,9.26,172.54,76.74,13.84,110.65,140.01,32.74,5.26,76.92,10.56,8.36,140.04,12.7,90.17,63.23,14.8,86.98,6.74,49.73,144.03,69.51,11.15,157.78,6.34,44.42,109.67,9.02,150.26,219.48,17.04,9.02,117.34,11.2,200.92,267.3,116.83,163.64,158.56,149.7,225.01,116.85,134.96,164.92,101.82,58.16,108.7,270.58,103.05,268.82,92.33,72.92,74.3,325.08,61.17,121.74,319.87,8.28,14.31,226.07,192.09,53.52,8.27,9.6,411.76,10.25,406.57,339.1,341.1,11.51,8.65,130.56,69.99,60.81,143.51,232.03,345.82,6.8,70.98,187.14,321.61,63.77,149.02,89.86,294.27,10.14,312.5,132.87,404.87,333.06,162.47,235.29,181.55,176.28,25.67,411.74,157.5,66.52,50.04,50.04,144.14,194.73,109.76,79.89,144.03,23.14,86.98,11.79,208.27,131.56,123.29,108.7,132.61,127.74,99.0,64.48,111.7,184.89,149.7,405.92,10.27,119.24,191.6,114.48,243.74,125.45,104.56,148.82,46.82,106.67,4.82,157.78,130.04,182.95,143.11,134.3,45.57,12.63,109.5,92.3,130.31,107.09,5.5,251.62,295.68,341.53,183.8,12.33,13.1,136.82,141.51,218.4,106.88,162.77,89.92,202.56,75.15,176.15,135.0,45.7,63.42,115.8,12.04,81.5,12.22,101.44,77.84,11.13,103.09,74.72,8.37,150.74,22.05,13.09,8.65,123.04,107.81,10.56,3.7,230.3,12.95,107.7,164.42,12.42,23.2,14.35,124.89,12.67,92.55,6.24,101.82,139.81,157.78,11.39,119.11,107.87,43.05,200.55,50.37,117.99,12.22,9.36,21.6,106.88,253.82,168.21,140.23,123.18,79.36,233.09,228.51,63.35,110.52,88.35,200.55,151.54,121.08,152.78,99.75,83.06,165.53,102.81,120.62,74.34,168.21,137.74,170.07,94.81,79.26,151.0,14.98,63.27,11.26,129.47,267.83,23.0,21.08,147.39,146.06,148.46,112.6,104.3,97.92,331.35,176.57,169.81,67.43,195.91,9.8,101.89,334.46,278.31,406.92,233.51,10.87,308.42,97.36,7.6,293.73,10.25,13.2
5,16.72,10.3,11.48,0.0,11.82,151.87,26.55,18.27,121.33,14.65,95.23,9.32,22.39,30.76,79.39,12.48,10.95,44.83,143.73,133.74,39.21,60.45,29.55,12.91,17.71,19.27,27.46,85.01,98.81,55.05,13.2,17.63,10.44,81.03,136.06,28.84,88.75,206.75,105.41,8.6,8.53,29.49,6.51,37.62,115.97,17.03,41.41,130.29,8.85,1.76,112.45,95.23,18.27,37.62,6.94,12.65,14.65,3.36,12.48,17.63,114.57,10.95,19.27,14.95,10.94,1.7,12.62,9.48,11.36,8.51,19.25,5.44,4.98,9.55,7.88,8.88,15.52,13.71,4.66,12.86,7.49,5.4,13.49,17.25,11.04,8.74,4.83,13.0,11.95,5.05,4.5,11.18,0.56,11.33,121.51,13.28,10.09,14.93,10.65,76.61,113.64,115.97,150.85,18.16,12.18,10.95,84.75,13.9,12.91,116.01,43.76,6.46,11.98,18.93,95.37,18.91,54.41,16.88,8.36,154.25,11.18,27.52,149.62,29.64,22.65,25.2,76.61,75.51,8.36,17.03,78.52,36.99,162.09,24.46,54.01,10.64,98.87,20.55,39.03,114.58,80.55,18.91,9.07,39.27,19.43,11.15,60.01,62.3,143.1,132.94,31.8,140.5,28.42,12.14,2.03,36.16,1.8,179.74,16.88,9.09,35.88,19.96,28.91,13.49,11.15,113.8,25.14,44.38,14.09,120.29,99.0,13.22,13.49,19.16,12.23,76.61,23.04,151.4,16.44,14.87,38.59,4.06,206.99,16.39,8.88,87.2,30.18,5.52,7.61,3.71,33.48,23.59,4.29,0.51,116.28,4.51,184.37,65.09,2.98,98.99,151.84,25.2,9.61,88.75,2.66,4.5,151.87,4.06,78.52,75.06,5.1,98.81,5.42,54.41,132.38,57.86,1.4,146.13,5.53,47.53,121.49,4.28,162.09,207.83,9.09,4.28,129.16,2.12,212.75,255.65,105.18,151.98,170.39,138.04,236.84,119.95,123.31,176.75,113.65,61.26,111.8,258.93,91.39,257.17,84.79,84.75,66.76,313.43,73.0,110.09,331.69,4.61,4.62,237.9,180.43,56.62,4.02,2.73,400.11,4.67,394.92,350.93,352.93,1.81,3.79,118.91,76.4,63.91,131.86,220.38,334.17,18.63,74.08,180.56,309.96,75.6,137.37,78.21,306.1,1.92,300.85,121.21,393.21,344.89,174.29,247.12,193.38,164.63,20.57,400.09,145.85,54.86,61.86,61.86,132.48,206.56,121.59,91.71,132.38,18.05,98.81,1.71,220.1,143.38,111.63,111.8,120.96,139.56,110.82,67.58,123.52,173.24,138.04,394.27,4.02,107.59,203.43,126.31,232.09,113.8,92.91,160.65,58.64,118.5,9.15,146.13,118.39,171.3,131.46,126.76,50.25,5.09,121.33,80.65,142.14,95.43,17.32,263.44,288.14,309.53,172.14,8.45,3.41,125.17,153.34,206.75,95.23,151.12,78.27,190.9,86.98,187.98,146.83,48.8,75.25,104.15,2.34,93.33,22.28,89.78,89.67,0.53,114.92,86.55,5.14,139.09,16.96,3.4,3.79,111.39,119.64,2.66,9.48,218.65,4.41,119.53,152.76,5.2,18.13,5.81,113.51,6.47,85.01,6.61,113.65,151.63,146.13,1.57,107.46,119.7,46.15,212.38,62.2,106.34,1.63,3.3,16.43,95.23,229.8,180.03,152.05,135.01,91.19,221.44,216.86,75.18,122.35,100.18,212.38,163.37,109.43,145.24,111.58,94.89,153.88,114.64,132.44,77.44,180.03,149.56,181.9,106.64,67.61,139.35,4.11,66.37,1.27,117.81,256.18,34.82,28.84,159.22,157.89,136.81,100.94,92.65,109.74,343.18,188.4,181.64,70.53,184.26,2.31,113.72,322.81,266.66,395.26,245.34,3.93,296.77,85.71,5.04,282.08,20.31,5.28
10,30.93,18.61,4.59,11.82,0.0,142.78,21.26,6.54,112.25,13.84,105.22,4.08,10.63,40.75,89.38,6.03,18.48,52.17,153.72,143.73,46.55,51.36,36.9,20.25,25.25,12.1,32.39,92.35,89.73,62.39,8.24,25.17,11.53,88.37,146.05,19.42,79.67,216.74,96.33,8.0,7.53,39.48,7.66,44.96,125.96,7.9,39.43,140.29,3.09,10.78,122.44,105.22,6.54,44.96,6.64,7.76,13.84,8.73,6.03,25.17,124.56,18.48,12.1,9.41,3.17,11.43,3.01,6.04,1.9,3.44,7.53,7.06,14.48,4.82,5.15,4.64,10.23,2.72,9.0,1.04,6.79,7.88,7.04,5.53,10.23,3.82,8.47,9.54,3.54,8.43,7.81,10.37,11.29,1.3,112.42,20.62,15.27,22.47,18.19,67.53,123.63,125.96,141.77,6.44,5.73,18.48,75.66,21.44,20.25,106.92,41.77,5.88,19.32,13.64,105.36,9.78,52.43,24.42,12.12,145.17,5.25,22.23,159.61,39.63,10.93,32.54,67.53,66.42,13.35,7.9,88.51,44.33,153.0,31.8,61.35,11.34,108.87,15.26,46.37,122.66,87.89,9.78,5.72,46.62,29.42,10.35,55.25,69.65,153.09,142.93,24.75,150.49,38.41,10.41,12.05,46.15,11.85,170.66,7.75,16.84,43.22,27.5,36.26,7.04,10.35,123.79,32.48,39.62,17.13,111.21,89.92,6.77,7.04,32.56,5.78,67.53,33.03,142.31,11.3,2.02,36.61,9.25,216.99,19.24,4.64,78.12,40.17,14.82,4.16,8.9,40.82,35.42,9.0,11.53,126.27,9.72,175.28,75.08,13.81,108.98,142.76,32.54,7.6,79.67,10.52,7.81,142.78,12.5,88.51,65.98,14.6,89.73,6.54,52.43,142.37,67.85,10.61,156.12,6.3,42.76,112.41,9.48,153.0,217.82,16.84,9.48,120.08,11.0,203.67,265.64,115.17,161.97,161.3,148.03,227.75,115.19,133.3,167.66,104.56,56.5,107.04,268.92,101.39,267.16,92.13,75.66,74.1,323.42,63.91,120.08,322.61,8.24,14.11,228.82,190.42,51.86,8.24,9.56,410.1,9.42,404.91,341.85,343.84,11.31,8.45,128.9,72.74,59.15,141.85,230.37,344.16,9.5,69.32,175.8,319.95,66.52,147.36,88.2,297.01,9.94,310.84,131.2,403.2,335.81,165.21,238.04,184.29,174.62,24.0,410.08,155.84,64.86,52.78,52.78,142.47,197.48,112.51,82.63,142.37,21.48,89.73,11.42,211.02,134.3,121.62,107.04,130.95,130.48,101.74,62.82,114.44,183.23,148.03,404.26,9.43,117.58,194.35,117.23,242.08,123.79,102.9,151.57,49.56,109.42,7.16,156.12,128.38,181.29,141.45,134.1,48.26,12.43,112.25,90.64,133.05,105.42,6.13,254.36,311.98,344.28,182.13,11.49,12.9,135.16,144.26,216.74,105.22,161.11,88.26,200.89,77.9,178.89,137.75,44.04,66.16,114.14,11.84,84.24,10.56,99.77,80.59,11.09,105.84,77.46,8.82,149.08,20.39,12.89,8.45,121.38,110.56,10.52,6.04,228.64,12.76,110.44,162.75,12.22,21.54,14.15,123.22,11.84,92.35,6.7,104.56,142.55,156.12,11.35,117.45,110.61,41.39,203.3,53.11,116.33,12.18,9.77,15.62,105.22,256.56,170.95,142.97,125.93,82.1,231.43,226.85,66.09,113.27,91.09,203.3,154.29,119.42,152.58,102.5,85.8,163.87,105.56,123.36,72.68,170.95,140.48,172.81,97.55,77.6,149.34,14.94,61.6,11.22,127.8,266.17,25.74,19.42,150.14,148.81,146.8,110.93,102.64,100.66,334.1,179.32,172.55,65.77,194.25,9.6,104.63,332.8,276.65,405.26,236.25,10.43,306.76,95.7,7.56,292.07,8.59,13.0
105,156.67,164.11,140.04,151.87,142.78,0.0,129.03,134.63,43.91,143.43,228.09,140.28,134.91,163.62,212.24,140.97,160.65,189.73,276.58,266.6,178.28,104.03,174.45,155.42,156.44,140.02,155.25,215.12,76.25,199.94,140.72,162.42,148.33,225.92,268.91,143.7,154.18,339.61,131.28,144.8,142.21,162.35,144.11,182.52,248.83,132.1,109.23,263.15,140.83,151.04,245.31,228.09,134.63,182.52,144.38,140.45,143.43,146.34,140.97,162.42,247.43,160.65,140.02,138.58,138.34,148.38,143.67,140.6,142.14,141.32,133.62,144.0,155.86,142.56,141.6,142.38,137.37,137.34,145.45,139.58,142.91,147.41,139.7,135.49,141.18,140.05,147.35,139.38,136.98,147.32,145.27,141.04,151.54,139.21,44.08,155.58,150.53,159.72,160.49,97.69,246.5,248.83,1.61,134.72,141.33,160.65,154.02,156.45,155.46,47.47,106.71,142.99,156.27,135.45,228.23,131.86,99.1,157.41,147.01,2.43,139.29,126.85,282.47,162.5,135.22,170.09,97.69,96.59,150.58,132.1,211.38,176.06,79.21,169.35,198.9,148.65,231.73,133.96,183.92,253.7,225.44,131.86,140.8,184.17,152.29,141.08,170.02,207.2,275.96,265.8,118.1,273.36,161.27,139.94,152.06,169.01,151.86,36.77,131.91,156.2,180.77,164.75,173.81,139.7,141.08,246.66,170.03,170.65,147.0,42.87,76.44,139.91,139.7,155.43,141.38,97.69,155.89,1.15,135.49,135.93,112.31,146.11,339.85,142.11,142.38,150.57,163.04,155.64,141.9,145.85,178.37,158.29,147.89,148.48,249.14,146.16,179.28,197.94,150.75,231.85,0.65,170.09,142.16,154.18,147.46,145.27,0.0,155.08,211.38,96.14,155.98,76.25,143.65,99.1,265.23,190.71,150.86,278.98,143.25,173.8,44.07,145.93,79.21,340.69,156.2,145.93,130.73,151.01,188.08,388.5,238.03,284.84,21.74,270.9,101.05,191.5,256.16,33.7,42.97,169.6,238.08,391.79,224.25,390.03,214.9,154.02,196.87,314.34,94.08,242.95,268.5,145.18,154.75,174.71,313.29,173.41,145.18,146.51,532.96,148.3,527.78,287.74,289.73,151.32,149.94,251.76,169.86,190.19,264.72,353.24,467.03,133.7,200.36,198.74,316.36,96.68,270.22,211.07,242.9,150.2,307.26,254.07,526.07,281.7,38.51,111.34,57.59,297.49,146.87,532.95,278.71,187.72,88.79,88.79,265.34,70.78,44.17,69.15,265.23,144.34,76.25,151.43,156.91,21.93,244.49,238.08,253.81,16.65,58.78,193.86,39.1,306.1,270.9,527.12,148.32,240.45,140.39,110.34,364.95,246.66,225.77,74.75,102.4,41.08,141.72,278.98,251.24,304.15,264.31,271.65,103.26,154.0,43.91,213.51,18.66,228.29,132.26,127.66,434.84,290.17,305.0,146.39,152.91,258.02,1.52,339.61,228.09,283.97,211.12,240.21,149.85,177.22,9.67,175.07,96.33,237.01,151.85,78.88,134.84,222.64,67.31,148.03,37.5,152.55,145.27,271.95,143.25,152.91,149.94,244.24,42.22,147.46,140.6,351.5,154.91,42.1,285.62,154.71,144.4,154.98,246.37,152.23,215.12,143.14,42.97,4.6,278.98,148.29,240.31,42.27,172.42,187.71,95.89,239.19,149.13,146.27,142.8,228.09,213.46,36.47,92.12,49.11,81.32,354.3,349.72,96.26,44.93,53.97,187.71,164.7,242.28,290.13,145.15,80.61,286.73,49.58,105.43,203.72,36.47,8.24,34.79,60.43,200.47,272.2,151.88,192.64,148.17,250.67,389.03,120.06,143.7,57.67,9.65,269.67,233.8,225.51,63.53,279.99,52.62,45.85,196.8,317.11,149.99,36.29,319.99,399.52,528.12,109.55,149.31,302.9,218.57,144.5,323.37,134.74,153.75
