,0,3,4,5,10,105,106,108,109,110,111,112,113,114,115,116,117,119,121,122,123,127,128,14,150,152,156,161,163,167,168,171,172,174,175,181,188,190,191,22,23,24,25,26,27,76,79,80,14001,14003,14004,14005,14006,14007,14008,14009,14010,14011,14012,14013,14014,14015,SCA2,SCAR,SCBL,SCCC,SCCM,SCDE,SCED,SCGS,SCHG,SCHR,SCKE,SCKH,SCKL,SCKO,SCM2,SCM3,SCMD,SCMG,SCML,SCNW,SCPK,SCPN,SCPT,SCPY,SCRJ,SCRM,SCRT,SCSJ,SCTB,SCTH,SCUP,SCWJ,SFGL,SGKB,SGKY,SGMH,SGWA,SIP2,SKK2,SKKA,SMMR,SCK3,SCTG,SGKR,SRRP,SGEM,SGKG,SFGA,SIKS,SCET,SGTY,SCMW,SNRU,SCKZ,SIBE,SGRA,SCGT,SMMS,SCAD,SIP4,SYMT,SGGP,SCGO,SGKC,SINL,SIAL,SCWP,SCPI,SLKV,SGMI,SREP,SGJA,SPWN,SCMU,SNRN,SIGN,SGN2,SKGZ,SPCH,SCKJ,SGRD,SGND,SGEL,SCBI,SREG,SPMV,SYMX,SKKM,SIHZ,SPPU,SGMP,SCAK,SCDR,SGTI,SCSL,SHTA,SCPA,SCMY,SGNK,SGJW,SGSE,SCTL,SLMN,SKKI,SGNO,SCAV,SGSM,SFK4,SFAB,SCHD,SCVJ,SGMQ,SCBT,SIWD,SGK5,SMMC,SCK6,SCMF,SIWK,SCDP,SAAP,SCKX,SCPO,SRRR,SGYK,SCK7,SCNG,SCTU,SGDL,SGGE,SCCR,1017,1018,1033,1015,1020,1005,1076,1083,1084,1106,1104,1105,1107,1201,1301,1111,1114,1108,1117,1109,1115,1113,1133,1303,1124,1305,1116,1121,1130,1138,1120,1137,1308,1139,1145,1125,1146,1157,1158,1153,1159,1150,1164,1170,1169,1187,1186,1188,1316,1199,1162,1278,1279,1281,1288,1286,1289,1294,1291,1292,1297,1298,1412,1419,1411,1422,1320,1432,1425,1424,1433,1323,1428,1321,1322,1319,1434,1431,1327,1326,1435,1429,1331,1430,1443,1439,1446,1448,1341,1342,1453,1343,1457,1339,1335,1338,1455,1350,1324,1352,1353,1464,1155,1444,1349,1460,1355,1466,1364,1375,1459,1467,1379,1357,1469,1370,1372,1366,1381,1371,1148,1471,1377,1470,1368,1383,1360,1386,1385,1475,1387,1484,1481,1394,1393,1717,1726,1727,1728,1724,1490,1718,1735,1739,1736,1741,1738,1743,1745,1746,1749,1550,1559,1498,1571,1567,1584,1576,1756,1579,1760,1589,1592,1759,1763,1762,1597,1768,1902,1766,1546,1594,1770,1548,1545,1761,1600,1773,1608,1774,1616,1776,1772,1777,1497,1549,1555,1607,1614,1619,1650,1651,1655,1659,1661,1663,1664,1667,1669,1670,1671,1672,1676,1678,1680,1695,1697,1779,1780,1781,1782,1783,1784,1785,1787,1788,1790,1791,1795,1796,1797,1799,1800,1801,1802,1803,1806,1807,1809,1810,1816,1818,1825,1826,1828,1834,1836,1840,1841,1842,1843,1844,1845,1847,1850,1852,1853,1854,1858,1859,1862,1864,1866,1867,1869,1872,1885,1887,1888,1891,1892,1896,1019,1034,1038,1039,1063,1069,1086,1101,1103,1118,1119,1122,1123,1128,1132,1134,1141,1154,1165,1168,1173,1176,1177,1178,1197,1284,1285,1287,1290,1295,1328,1329,1332,1340,1344,1346,1347,1348,1354,1362,1363,1378,1380,1382,1392,1396,1406,1416,1418,1447,1452,1465,1473,1479,1487,1489,1491,1493,1496,1540,1541,1542,1547,1551,1557,1558,1561,1563,1564,1568,1569,1575,1578,1580,1582,1583,1588,1590,1596,1618,1652,1654,1657,1665,1679,1681,1682,1683,1698,1720,1730,1747,1750,1752,1765,1771,1775,1794,1833,1837,1846,1849,1890,1894,1903,1907,1074,1075,1140,1147,1149,1166,1180,1182,1184,1191,1280,1293,1312,1325,1330,1333,1345,1356,1367,1369,1373,1388,1390,1398,1405,1454,1456,1463,1468,1476,1478,1553,1565,1566,1570,1587,1595,1615,1617,1656,1662,1685,1716,1719,1732,1733,1734,1737,1742,1748,1753,1754,1758,1764,1769,1789,1798,1805,1811,1814,1815,1835,1870,1895,1898,1904,1906
0,0.0,9.14,32.4,21.23,31.52,127.11,46.63,23.46,101.87,19.12,81.45,29.17,24.03,17.89,73.69,24.7,9.14,42.5,133.94,120.23,39.37,58.35,24.69,5.84,4.56,20.51,15.53,93.95,87.34,55.44,36.38,11.51,18.96,88.31,123.75,32.95,93.13,208.22,112.06,24.88,30.9,16.38,27.85,33.1,118.71,32.34,53.56,118.78,27.55,20.23,114.44,81.45,23.46,33.1,24.55,35.66,19.12,21.54,24.7,11.51,117.09,9.14,20.51,20.31,31.1,22.55,28.62,31.92,30.21,27.0,22.15,25.56,17.27,28.19,27.95,26.48,40.23,30.86,25.44,29.96,29.03,22.01,22.53,24.6,22.54,28.09,21.19,36.14,32.59,21.83,22.64,22.37,20.75,31.39,102.07,6.75,14.61,8.08,8.92,68.07,115.63,118.71,125.46,24.2,25.05,9.14,92.21,5.24,6.03,105.51,56.42,23.92,6.91,43.64,82.0,33.4,69.5,5.76,21.54,131.53,31.57,43.45,142.37,16.6,24.0,17.9,68.07,68.09,20.41,32.34,71.85,34.84,174.12,16.84,53.51,17.71,82.8,46.14,36.5,125.54,86.51,33.4,30.05,35.34,4.94,22.55,64.28,64.24,141.07,119.17,33.41,134.61,14.77,22.02,18.98,22.94,18.72,145.56,32.21,15.07,31.68,14.38,22.54,22.53,22.55,116.21,21.9,46.83,15.18,102.87,86.47,22.84,22.53,7.92,25.23,68.07,8.79,126.32,37.55,30.05,50.09,24.72,208.59,14.59,26.48,93.22,16.52,16.99,26.54,23.72,29.67,12.63,20.42,21.65,119.09,25.26,197.07,55.05,20.29,82.87,126.95,17.9,31.92,93.13,24.35,22.64,127.11,16.77,71.85,67.56,17.33,87.34,22.7,69.5,118.39,46.36,20.25,144.13,24.97,50.94,102.28,24.81,174.12,209.22,15.07,24.81,136.84,18.98,229.94,263.39,105.16,133.63,149.2,125.73,187.96,131.21,127.44,145.68,103.67,66.29,122.86,251.38,87.94,247.85,93.52,92.21,66.4,318.02,65.14,111.34,350.48,24.95,15.86,254.33,169.87,60.65,22.62,24.44,433.65,21.51,427.62,371.67,377.1,19.45,20.78,107.56,83.44,67.09,136.71,211.21,357.74,34.92,80.33,203.83,312.5,66.98,119.71,71.34,323.3,20.08,302.88,103.54,429.75,375.47,140.74,203.76,159.12,160.41,18.43,435.2,143.81,44.92,54.05,54.05,137.67,172.7,102.24,77.59,118.39,15.4,87.34,19.31,235.19,120.62,113.36,122.86,126.1,118.59,96.51,80.23,103.56,157.0,125.73,426.17,20.37,90.52,217.31,135.47,234.02,116.21,92.62,176.86,52.5,97.88,31.69,144.13,103.33,161.4,120.74,148.82,64.24,15.4,101.87,70.9,123.25,81.8,32.26,220.71,339.22,375.9,158.91,20.32,17.57,110.58,129.8,208.22,81.45,132.92,71.84,209.78,93.5,202.2,130.03,52.41,67.9,104.84,18.28,87.81,23.54,88.29,75.67,22.22,94.78,94.48,26.15,136.4,14.26,17.57,20.78,113.34,99.14,24.35,31.92,207.71,16.65,101.6,167.95,16.78,16.32,15.67,124.1,18.92,93.95,26.47,103.67,127.87,144.13,22.26,108.02,100.94,49.1,229.41,57.55,90.6,21.76,21.17,19.34,81.45,258.85,145.98,163.96,146.56,85.51,210.55,205.72,63.48,104.8,82.97,229.41,174.3,92.44,171.24,109.81,90.16,146.56,103.55,142.78,81.16,145.98,119.3,150.45,92.39,58.52,138.8,19.52,73.58,23.3,110.34,264.01,35.56,32.95,179.5,136.17,143.7,85.38,86.12,95.05,379.52,150.97,144.32,75.15,182.62,21.02,92.7,332.1,265.61,429.26,201.85,19.89,359.4,80.88,24.36,280.76,25.57,15.12,35.66,30.5,28.25,30.13,19.12,21.83,16.38,32.34,24.55,29.17,27.85,13.45,23.46,18.92,24.03,32.6,14.71,28.59,22.8,32.08,29.17,30.39,30.13,30.5,20.51,21.83,26.15,34.66,24.88,19.12,21.93,30.33,28.96,67.26,27.6,8.36,20.73,40.98,32.34,24.18,27.16,17.86,35.49,19.95,33.09,25.0,19.2,25.62,22.83,23.46,24.7,7.49,27.91,22.78,78.98,31.05,35.28,24.03,32.51,27.6,20.2,14.71,20.34,32.34,29.4,22.8,18.91,32.08,33.25,26.45,29.88,20.61,13.45,28.53,25.75,30.72,24.03,20.51,19.12,25.72,5.84,4.0,21.48,5.84,20.61,28.25,29.68,36.38,23.46,35.8,26.12,25.44,10.45,29.18,51.22,8.46,73.76,26.45,34.24,135.37,26.15,103.74,27.62,24.62,19.2,21.83,32.76,46.98,42.28,33.64,53.56,58.35,37.36,46.98,4.56,29.57,53.56,33.24,46.98,35.6,39.52,39.42,86.42,45.94,48.65,32.24,42.51,53.56,136.2,49.93,45.62,39.17,37.36,26.69,20.73,42.28,48.96,25.54,38.83,45.62,39.65,49.58,34.52,33.64,58.35,29.57,35.05,23.7,3.2,37.52,12.19,37.36,7.84,13.45,10.4,25.61,36.77,33.87,52.7,37.57,39.46,36.14,31.55,35.67,24.6,80.68,44.62,66.64,37.36,59.74,47.5,4.56,41.0
3,9.14,0.0,25.72,14.04,25.25,135.42,48.87,31.77,110.18,25.82,89.76,22.49,32.34,26.2,82.0,24.32,0.0,39.69,142.25,128.54,36.38,66.66,21.59,5.58,8.27,28.82,23.84,94.41,95.64,52.63,29.7,8.4,16.27,85.5,132.06,41.26,100.73,216.53,120.37,18.92,24.23,24.69,21.17,30.29,127.02,31.33,61.87,127.09,20.87,13.03,122.75,89.76,31.77,30.29,17.87,28.98,25.82,14.86,24.32,8.4,125.4,0.0,28.82,27.35,24.42,15.16,24.33,25.24,23.53,20.32,30.46,18.88,9.89,21.51,21.27,19.8,33.55,28.04,18.76,26.81,22.35,15.33,26.11,31.52,21.6,21.41,14.51,29.46,25.91,15.15,15.96,21.77,13.55,24.71,110.38,6.54,10.22,4.98,0.65,76.38,123.94,127.02,133.77,32.51,23.78,0.0,100.52,5.5,5.45,113.82,64.73,17.24,5.36,37.4,90.31,34.51,77.81,7.25,14.96,139.84,24.89,50.13,150.68,24.91,32.32,14.8,76.38,76.4,13.73,31.33,80.16,31.85,182.43,13.73,50.7,15.02,91.11,39.89,33.69,133.84,83.7,34.51,23.37,32.53,13.25,21.75,71.88,61.44,149.38,127.48,41.72,142.92,23.08,25.08,11.79,31.25,11.52,153.87,31.14,6.8,28.87,11.27,19.44,26.11,21.75,124.52,18.8,54.42,13.59,111.18,94.79,25.24,26.11,14.91,23.96,76.38,17.11,134.63,34.08,28.25,58.4,18.04,216.91,22.19,19.8,101.53,24.83,9.6,19.86,16.62,26.56,19.0,13.74,14.46,127.4,18.58,205.38,63.36,12.9,91.18,135.26,14.8,25.24,100.73,17.16,15.96,135.42,10.09,80.16,75.87,9.94,95.64,16.02,77.81,126.7,54.67,13.06,152.44,18.29,58.54,110.59,18.13,182.43,217.53,6.8,18.13,145.15,11.79,238.25,271.7,113.47,141.94,157.51,134.04,196.27,138.8,135.75,153.99,111.98,73.89,130.46,259.69,96.25,256.16,93.98,100.52,66.86,326.33,73.45,119.64,358.79,18.27,8.47,262.64,178.18,68.25,15.94,17.25,441.97,14.83,435.93,379.98,385.41,12.25,14.1,115.86,91.04,75.4,145.02,219.52,366.05,33.81,88.64,211.42,320.81,75.29,128.02,79.65,331.61,13.4,311.19,111.85,438.06,383.78,149.05,212.07,167.44,168.72,24.63,443.51,152.12,53.23,62.36,62.36,145.98,181.01,110.55,85.89,126.7,22.0,95.64,12.12,243.5,128.93,121.67,130.46,134.41,126.9,104.82,87.82,111.87,165.3,134.04,434.48,13.69,98.83,225.62,143.78,242.33,124.52,100.94,185.18,60.81,106.19,25.01,152.44,111.64,169.71,129.05,146.01,72.55,8.72,110.18,79.21,131.56,90.11,33.36,229.02,347.53,384.22,167.22,15.7,10.18,118.89,138.11,216.53,89.76,141.23,80.15,218.09,101.81,210.51,138.34,60.01,76.21,113.15,11.09,96.12,31.85,96.6,83.98,15.03,103.09,102.79,19.47,144.7,21.77,10.18,14.1,121.65,107.45,17.16,25.24,216.02,9.97,109.91,176.26,10.1,23.92,8.28,132.41,12.24,94.41,19.79,111.98,136.18,152.44,15.06,116.33,109.24,56.7,237.72,65.86,98.91,14.37,14.49,26.93,89.76,267.16,154.29,172.27,154.87,93.81,218.86,214.03,71.79,113.11,91.28,237.72,182.61,100.75,168.44,118.11,98.47,154.87,111.86,151.09,89.47,154.29,127.61,158.76,100.7,66.83,147.11,12.13,81.18,16.11,118.65,272.32,43.87,41.26,187.81,144.48,152.01,93.69,94.43,103.36,387.83,159.28,152.63,83.46,190.93,14.34,101.02,340.41,273.92,437.57,210.16,13.21,367.72,89.19,17.68,289.07,33.88,8.44,28.98,26.41,21.57,23.45,25.82,15.15,24.69,31.33,17.87,22.49,21.17,10.76,31.77,12.24,32.34,25.92,22.31,21.91,20.11,25.4,22.49,23.71,23.45,26.41,28.82,15.15,29.59,30.33,18.92,25.82,30.24,23.65,37.27,75.57,26.88,15.35,19.2,46.46,31.33,31.78,35.47,26.17,43.8,28.26,41.41,18.32,12.51,18.94,19.23,31.77,24.32,5.95,21.23,23.64,87.29,25.12,28.6,32.34,25.83,26.88,17.51,22.31,13.66,31.33,25.12,20.11,12.23,25.4,33.54,23.34,31.77,28.92,10.76,21.85,34.06,24.04,32.34,28.82,25.82,34.03,5.58,8.39,14.8,5.58,28.92,21.57,23.0,29.7,31.77,44.11,29.87,19.98,4.35,22.5,59.53,16.77,82.07,23.34,42.55,132.56,34.46,112.06,32.47,32.93,12.51,15.15,26.08,46.78,50.59,30.65,61.87,66.66,30.68,46.78,8.27,22.89,61.87,37.03,46.78,43.91,35.94,35.85,94.73,46.32,51.57,26.65,50.82,61.87,144.51,46.94,53.93,35.1,30.68,34.28,17.62,50.59,42.71,22.44,35.95,53.93,32.97,43.33,42.83,30.65,66.66,22.89,43.36,25.76,9.49,34.71,9.5,30.68,3.47,10.76,8.34,22.5,45.08,42.18,61.01,45.17,47.77,41.63,31.69,43.98,21.5,88.99,52.93,74.95,30.68,68.06,44.51,8.27,34.66
4,32.4,25.72,0.0,15.92,6.38,117.03,27.71,11.33,91.79,22.71,108.01,5.06,16.34,44.45,100.25,13.95,25.55,56.69,160.5,146.79,57.56,48.27,42.65,27.86,33.82,19.59,39.86,111.41,77.25,69.63,7.44,33.95,20.85,102.5,150.31,27.77,84.16,234.78,100.88,14.79,8.19,42.94,10.19,47.29,145.27,5.93,40.26,145.34,5.94,16.33,141.0,108.01,11.33,47.29,11.34,6.72,22.71,13.29,13.95,33.95,143.65,25.55,19.59,16.1,2.0,14.9,9.13,5.36,7.36,6.3,12.04,9.45,21.08,8.86,6.65,8.11,12.39,2.62,11.79,4.82,8.97,13.01,15.73,9.54,17.86,4.33,13.45,9.03,0.18,13.62,11.31,18.03,16.58,4.18,91.99,28.81,25.0,30.52,25.17,57.98,142.19,145.27,115.38,10.77,13.41,25.55,81.03,30.48,27.72,95.42,43.13,9.17,26.56,16.24,108.56,9.11,56.45,32.8,19.05,121.44,3.43,28.97,168.93,43.16,16.31,35.86,57.98,58.01,21.6,5.93,98.41,53.03,162.94,34.91,67.7,20.04,109.36,18.73,50.69,148.28,100.7,9.11,5.93,49.53,31.5,18.01,72.41,78.44,167.63,145.73,22.07,161.17,41.33,18.49,17.44,49.5,17.18,135.47,5.74,25.5,45.87,36.82,40.5,15.73,18.01,142.77,36.28,54.96,29.26,92.79,76.39,14.87,15.73,36.46,13.42,57.98,35.36,116.23,11.04,4.18,36.79,12.76,235.16,24.64,8.11,82.04,43.08,21.95,7.42,12.01,47.74,40.8,14.2,16.43,145.65,12.71,185.89,81.61,17.94,109.43,116.87,35.86,7.51,84.16,13.7,11.31,117.03,18.76,98.41,57.48,21.03,77.25,9.96,56.45,144.95,72.92,15.51,170.69,8.37,59.07,92.2,12.26,162.94,235.78,25.5,12.26,125.66,16.12,218.76,289.95,131.72,160.19,139.12,152.29,177.88,139.33,154.0,135.6,93.59,74.42,130.99,277.94,114.5,274.41,110.98,81.03,83.86,344.58,55.05,137.9,349.52,11.75,20.29,243.15,196.43,68.78,11.18,13.3,460.22,14.82,454.18,360.49,382.29,16.69,13.46,134.11,83.38,79.66,163.27,237.77,384.3,8.41,93.91,210.2,339.06,56.9,146.27,97.9,312.12,14.82,329.44,130.1,456.31,368.56,130.66,193.68,149.04,186.97,30.05,461.76,170.37,71.48,43.97,43.97,164.23,162.62,92.16,67.5,144.95,27.02,77.25,16.63,224.0,110.54,139.92,130.99,152.66,108.51,86.43,88.36,93.48,183.55,152.29,452.73,14.53,117.08,206.13,124.29,260.58,142.77,119.19,166.78,42.41,87.8,7.25,170.69,129.89,187.96,147.3,163.01,51.2,17.99,91.79,97.46,113.16,108.36,7.96,210.62,365.73,382.22,185.47,18.12,18.71,137.14,119.72,234.78,108.01,159.48,98.4,236.34,82.32,191.02,119.95,60.54,57.82,131.4,17.32,77.73,15.84,114.85,65.59,15.25,84.69,83.3,11.76,162.95,24.8,19.24,13.46,139.9,89.06,13.7,5.36,234.27,18.96,91.52,194.51,18.04,26.94,20.79,148.92,18.69,111.41,8.43,93.59,117.79,170.69,15.59,134.58,90.85,57.23,218.22,47.47,117.16,16.66,12.9,25.55,108.01,277.88,135.9,152.78,136.48,75.42,237.11,232.28,53.4,94.71,72.89,218.22,163.12,119.0,185.44,99.72,80.08,173.12,93.47,131.6,94.73,135.9,109.22,140.37,82.31,85.08,165.36,19.64,81.71,14.69,136.9,290.57,25.48,27.77,169.42,126.08,170.26,111.94,112.68,84.97,368.34,140.89,134.24,88.73,209.18,14.3,82.62,358.66,292.17,455.82,191.77,16.07,385.97,107.44,10.38,307.32,14.78,18.82,6.72,5.37,8.92,5.03,22.71,13.62,42.94,5.93,11.34,5.06,10.19,25.75,11.33,18.69,16.34,6.09,23.03,5.28,16.38,5.05,5.06,5.81,5.03,5.37,19.59,13.62,7.51,4.94,14.79,22.71,20.18,5.78,14.88,93.82,11.71,36.89,22.7,49.46,5.93,31.01,10.79,21.73,24.31,18.64,21.92,8.86,21.46,9.7,17.43,11.33,13.95,27.11,7.4,19.9,68.89,8.22,3.2,16.34,8.11,11.71,21.02,23.03,20.11,5.93,11.26,16.38,22.29,5.05,8.14,44.52,8.56,18.32,25.75,5.4,20.57,8.5,16.34,19.59,22.71,14.27,27.86,30.88,15.76,27.86,18.32,8.92,6.06,7.44,11.33,20.59,8.26,14.9,29.9,7.26,40.77,35.02,63.68,44.52,26.55,149.56,13.96,93.66,10.5,16.92,21.46,13.62,0.36,25.63,31.1,51.83,40.26,48.27,8.42,25.63,33.82,3.49,40.26,11.63,25.63,59.62,13.01,12.91,76.34,67.5,30.41,1.23,29.14,40.26,162.76,68.11,32.33,12.66,8.42,34.82,38.8,31.1,21.55,42.42,12.32,32.33,7.57,22.17,21.37,51.83,48.27,3.49,59.07,20.17,34.47,51.71,27.12,8.42,28.44,25.75,33.89,43.68,31.68,60.43,41.52,45.7,30.39,44.63,52.87,30.49,42.67,70.6,33.44,53.59,8.42,48.57,65.69,33.82,13.5
5,21.23,14.04,15.92,0.0,17.2,132.81,37.52,25.87,107.57,19.59,102.08,12.88,30.72,38.52,94.31,16.88,15.0,46.52,154.57,140.86,47.38,64.05,32.47,17.68,23.27,25.97,36.16,101.24,93.04,59.46,19.67,23.4,16.9,92.32,144.38,38.41,99.94,228.85,116.66,11.48,12.88,37.01,9.82,37.12,139.34,21.72,55.7,139.41,12.82,3.26,135.06,102.08,25.87,37.12,10.43,18.4,19.59,5.06,16.88,23.4,137.72,15.0,25.97,20.3,15.54,3.44,16.9,13.9,16.1,12.28,26.58,8.03,7.78,14.07,11.36,12.36,22.2,18.42,7.42,18.77,11.0,7.9,18.67,24.08,14.55,11.8,7.27,18.11,16.29,7.71,7.1,14.72,1.36,16.67,107.77,18.63,14.82,19.97,14.62,73.77,136.26,139.34,131.16,25.31,16.34,15.0,96.81,19.93,17.55,111.21,58.57,9.45,16.38,26.05,102.63,24.89,71.89,22.25,13.3,137.23,15.28,38.78,163.0,37.23,30.85,25.68,73.77,73.79,13.76,21.72,92.48,42.85,178.72,24.73,57.52,15.85,103.42,28.54,40.52,146.16,90.52,24.89,13.46,39.35,25.57,14.7,73.64,68.26,161.7,139.8,37.85,155.24,35.39,17.65,3.59,43.56,3.26,151.26,21.52,14.0,35.69,26.27,30.32,18.67,14.7,136.84,26.11,56.19,20.89,108.57,92.17,17.81,18.67,27.01,16.52,73.77,29.42,132.02,22.74,19.98,52.23,6.7,229.22,23.95,12.36,97.82,37.15,8.84,12.07,5.3,37.56,33.42,6.5,1.26,139.72,7.23,201.68,75.67,4.37,103.5,132.65,25.68,13.89,99.94,4.66,7.1,132.81,6.33,92.48,73.26,7.73,93.04,8.23,71.89,139.01,66.99,2.52,164.75,7.74,60.3,107.98,6.78,178.72,229.84,14.0,6.78,141.44,4.03,234.55,284.02,125.79,154.26,154.91,146.36,193.66,140.57,148.06,151.38,109.37,75.65,132.22,272.0,108.57,268.48,100.81,96.81,73.68,338.64,70.84,131.96,365.31,6.93,6.99,258.94,190.5,70.02,6.06,4.65,454.28,7.39,448.24,376.27,398.07,3.49,6.31,128.18,92.81,80.9,157.34,231.84,378.37,24.2,95.14,213.19,333.12,72.68,140.34,91.97,327.9,3.29,323.51,124.16,450.38,384.34,146.44,209.46,164.82,181.03,28.88,455.83,164.44,65.55,59.75,59.75,158.3,178.41,107.94,83.29,139.01,25.85,93.04,3.44,239.79,126.32,133.98,132.22,146.72,124.29,102.21,89.59,109.26,177.62,146.36,446.79,6.44,111.14,221.91,140.07,254.65,136.84,113.25,182.56,58.2,103.58,13.66,164.75,123.96,182.03,141.36,152.83,66.64,7.7,107.57,91.53,128.95,102.42,23.75,226.41,355.55,396.53,179.54,12.67,5.41,131.2,135.5,228.85,102.08,153.55,92.47,230.41,98.1,206.81,135.73,61.77,73.6,125.46,4.02,93.51,30.38,108.91,81.38,1.17,100.48,99.09,8.12,157.02,23.62,5.94,6.31,133.97,104.84,4.66,13.9,228.34,6.66,107.3,188.57,8.75,25.68,9.04,144.73,10.46,101.24,9.26,109.37,133.57,164.75,2.61,128.65,106.64,58.47,234.01,63.25,111.23,2.58,4.79,22.66,102.08,279.48,151.68,168.56,152.26,91.2,231.18,226.34,69.18,110.5,88.67,234.01,178.91,113.07,175.26,115.51,95.86,167.19,109.25,147.38,95.97,151.68,125.0,156.16,98.09,79.15,159.43,6.07,82.94,2.57,130.97,284.63,41.26,38.41,185.2,141.87,164.32,106.01,106.75,100.75,384.12,156.67,150.02,89.96,203.25,3.97,98.41,352.73,286.24,449.88,207.55,6.85,380.03,101.5,7.27,301.38,29.31,8.63,18.4,18.37,14.13,15.41,19.59,7.71,37.01,21.72,10.43,12.88,9.82,16.03,25.87,10.46,30.72,14.58,22.37,13.87,13.06,17.36,12.88,15.66,15.41,18.37,25.97,7.71,22.15,20.72,11.48,19.59,27.39,13.74,30.08,87.89,19.45,27.45,18.75,50.7,21.72,33.55,26.58,24.75,40.09,25.41,37.7,7.78,12.54,11.5,11.98,25.87,16.88,16.93,13.44,16.59,84.68,17.69,18.98,30.72,14.48,19.45,17.07,22.37,11.88,21.72,17.68,13.06,13.37,17.36,23.92,34.34,23.73,23.49,16.03,13.8,31.21,12.78,30.72,25.97,19.59,30.05,17.68,20.71,8.41,17.68,23.49,14.13,14.9,19.67,25.87,36.37,22.43,12.54,19.35,12.59,56.56,29.08,79.46,34.34,41.09,139.39,28.5,109.44,25.03,31.46,12.54,7.71,16.47,35.44,46.88,41.65,55.7,64.05,19.33,35.44,23.27,13.27,55.7,27.41,35.44,56.23,24.6,24.5,92.12,57.32,40.23,17.03,43.54,55.7,156.83,57.94,48.11,23.75,19.33,36.05,28.62,46.88,31.37,32.24,24.61,48.11,22.53,31.98,37.15,41.65,64.05,13.27,55.68,18.32,23.92,41.53,16.94,19.33,17.89,16.03,23.34,33.5,42.23,53.72,57.3,46.93,46.17,45.86,42.69,41.13,32.5,86.38,49.23,69.03,19.33,64.35,55.51,23.27,23.31
