CODE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND
1376,EX VEYANGODA,"No. 14, Good Shed Road, Veyangoda.",7.1540552,80.0593752,Cargills
1374,EX AMBEPUSSA,"No. 365, Colombo Road,Ambepussa.",7.2417763,80.2112164,Cargills
1384,EX DANDUGAMA,"No. 366, Colombo Road,Dandugama,Ja-Ela.",7.1478081,79.9355641,Cargills
1480,FC CHILLAW2,"No. 98, Colombo Road,Chillaw.",7.5689046,79.7994097,Cargills
1389,EX GREEN ROAD,"No.138/140 Greens Road, Negombo.",7.2060418,79.8404467,Cargills
1391,EX NATTANDIYA,"Kuliyapitiya Road, Naththandiya",7.3998149,80.0373996,Cargills
1395,EX MADAMPE,"No. 33, Station Road,Madampe",7.4972336,79.8413319,Cargills
1397,EX WATHUPITIWALA,"No.392,ATHTHANAGALLA ROAD, WATHUPITIWALA.",7.142478,80.0978552,Cargills
1721,EX LEWIS PLACE NEGOMBO,"No.132/A Poruthota Road ,Eththukala, Negombo.",7.2653224,79.8573772,Cargills
1729,EX NEGOMBO Y JUNCTION,"No. 297/1, Meerigama Road,Mahahunupitiya,Negombo.",7.216305,79.851135,Cargills
1731,EX RANMUTHUGALA,"No 571/4, Ranmuthugala, Kadawatha.",7.0143623,79.9707742,Cargills
1499,FC ENDERAMULLA,"No. 63 ,64 ,Dalupitiya Road, Enderamulla",6.9930553,79.9132644,Cargills
1486,FC GAMPAHA2,"No. 257 ,Colombo Road ,Gampaha.",7.08965,80.0043159,Cargills
1581,FC NITTAMBUWA 02,"Unit 2, Veyangoda Rd, Nittambuwa",7.1699138,79.9534588,Cargills
1586,FC GAMPAHA 03,"No. 27 ,Oruthota Road ,Gampaha.",7.0925641,79.9933311,Cargills
1757,EX KIRILLAWALA,"NO 538 KANDY ROAD ,KIRILLAWALA, KADAWATHA",7.0076199,79.9621273,Cargills
1577,FC KADAWATHA 03,"No.467/11,Circular Road,Kadawatha",7.0046324,79.954155,Cargills
1593,FC WELIPILLAWA,"No: 408/B/1, Welipillewa, Ganemulla.",7.0524879,79.9603864,Cargills
1599,FC WELISARA 02,"No.607, Negombo Rd,Maththumagala",7.0234054,79.8995503,Cargills
1767,EX URAPOLA,"121/F, Ruwanwella Rd, Deenadamunuwa, Urapola",7.2189043,80.2040129,Cargills
1495,FC KIRIBATHGODA 02,"No.153, Makola Rd, Kiribathgoda",6.9769971,79.9315786,Cargills
1552,FC RADDOLUGAMA,"No.362 C1A NHS Road,Raddolugama",7.1406334,79.9013603,Cargills
1905,FC NEGOMBO 03,"No. 28, Colombo Road ,Negombo",7.0751969,79.8576292,Cargills
1610,FC WENNAPPUWA 02,"No. 354 ,Colombo Road, Wennappuwa.",7.3493037,79.8352767,Cargills
1609,FC AWARIWATTA,"No.436,Baseline  Road, Awariwatta, Katunayeke",7.1341672,79.8881976,Cargills
1613,FC WATTALA 02,"No.79, Negombo Road,Wattala",6.976993,79.8885537,Cargills
1611,FC GANEMULLA 02,GANEMULLA ,7.0623959,79.9668308,Cargills
1653,FC KOCHCHIKADE NEW,KOCHCHIKADE,7.2657063,79.8591235,Cargills
1674,FC YAKKALA 02,YAKKALA ,7.0864153,80.0335107,Cargills
1677,FC NEGOMBO 04,NEGOMBO ,7.2055208,79.8512562,Cargills
1792,EX MALWATHUHIRIPITIYA,MALWATHUHIRIPITIYA,7.0552975,80.0688587,Cargills
1839,EX YAKKALA,YAKKALA,7.0864153,80.0335107,Cargills
1855,EX MIRISWATTA,MIRISWATTA,7.0727394,80.0157633,Cargills
1856,EX KIMBULAPITIYA,KIMBULAPITIYA,7.2042407,79.8940806,Cargills
1857,EX WILIMBULA,WILIMBULA,7.873054,80.77179699,Cargills
1861,EX KATANA,KATANA,7.2480284,79.8993665,Cargills
1871,EX PELIYAGODA (IOC),PELIYAGODA (IOC),6.9574476,79.8895487,Cargills
1074,FC BORALESGAMUWA,"231 , Dehiwala Road , Boralasgamuwa .",6.8422745,79.9087038,Cargills
1075,FC PANADURA,"163 , Galle  Road , Panadura .",6.8019482,79.8880743,Cargills
1312,EX PANADURA,"205, Galle Road, Panadura.",6.7810303,79.8835643,Cargills
1147,FC MINUWANGODA,"40, Colombo Road,  Minuwangoda.",7.1688744,79.9479529,Cargills
1166,FC KATUKURUNDA,"919, Galle Road,  Katukurunda.",6.5615779,79.9692838,Cargills
1180,FC RATMALANA,"No.143,Mount City,Galle Rd,  Rathmalana.",6.854286,79.8654653,Cargills
1182,FC PANADURA 2,"No.518,Galle Rd,  Panadura ( 02 ).",6.8006483,79.8883825,Cargills
1191,FC PEPILIYANA,"No.473/A.Colombo Road ,  Pepiliyana ,  Boralasgamuwa",6.8650713,79.89655,Cargills
1140,FC HORANA,"No.142, Panadura Road ,  Horana.",6.7229806,80.0646682,Cargills
1184,FC RAGAMA,"No.33, Kadawatha Road, Ragama",7.0232382,79.955532,Cargills
1149,FC KALUTARA,"No.272,Galle Road,  Kalutara  South",6.5697626,79.9659636,Cargills
1280,FC KALUTARA NORTH,"No. 264 , Galle Road,  Kaluthara North",6.5697536,79.9659679,Cargills
1293,FC KESBEWA,"No. 130A,  Horana Road,   Kesbewa.",6.8369938,79.9650768,Cargills
1333,EX MORATUWELLA,"No. 487, new Galle Road, Motuwella",6.7683571,79.8831525,Cargills
1325,EX KIRIDIWELLA,"No.111, Radawana Road, Kirindiwela.",7.0354551,80.0926966,Cargills
1454,FC MORATUWA OLD RD,"No. 151, Main street, Moratuwa",6.7964879,79.9008537,Cargills
1330,EX MORATUMULLA,"No. 46, Main Street,Moratumulla.",7.873054,80.77179699,Cargills
1456,FC RATMALANA 02,"No. 417, Galle Road, Rathmalana",6.8185338,79.874307,Cargills
1463,FC HANWELLA,"No. 138/2B, Main Street, Hanwella",6.8978344,80.0814292,Cargills
1356,EX DIVULAPITIYA,"No.37, Bomugammana,Divulapitiya",7.2303143,80.016474,Cargills
1367,EX NALLURUWA,"No.830 Galle Road,Nalluruwa",6.5634638,79.9682322,Cargills
1373,EX ALUBOMULLA,"No. 256, Kurusa Handiya,Alubomulla,Panadura.",6.70716,79.9488,Cargills
1369,EX PIRIVENA JUNCTION,"No. 567,Pirivena Junction,Maharagama Road,Boralasgamuwa.",6.8054739,79.9263413,Cargills
1468,FC EKALA,"No. 100, Sanasa Building,Minuwangoda Road,Ekala.",7.146577,79.9336968,Cargills
1478,FC KESELWATTE,"No.29, Colombo Road,Keselwatta",6.7493623,79.9031776,Cargills
1476,FC HORANA2,"No 135, Anguruwathota Road,Horana",6.7095526,80.068388,Cargills
1388,EX KALUTARA CENTRAL,"No 235,Central Junction,Nagoda, Kalutara South.",6.561268,79.9811191,Cargills
1390,EX PUWAKPITIYA,"No. 402,404,392/E ,  Colombo Road, Puwakpitiya, Awissawella.",6.9378226,80.1944754,Cargills
1716,EX DELPE JUNCTION,"No 295, Kadawatha Rd, Ragama.",6.850045,79.8778303,Cargills
1398,EX MARADAGAHAMULLA,"No. 89, Negombo Road,Maradagahamula.",7.1749505,79.8633875,Cargills
1732,EX WARAGODA,"No 390, Waragoda Road, Kelaniya.",6.9585549,79.9105123,Cargills
1719,EX DALUPOTHA,"Ex Dalupotha,No 594, Chilaw Road, Negombo.",7.2294476,79.8508804,Cargills
1733,EX RATAMALANA STATION ROAD,"No 24, Sri Gnanendra Road, Ratmalana.",6.8139657,79.8680827,Cargills
1734,EX HUNUPITIYA,"No 58, Diulapitiya Road, Hunupitiya, Wattala.",6.9863638,79.9074482,Cargills
1737,EX KELANIYA,"No,15,Vihara MW,Cross Rd,Kelaniya",6.9517846,79.9132991,Cargills
1742,EX ELAPITIWALA,"No 121,Elpitiwala Ragama",7.0187475,79.9108744,Cargills
1748,EX KOTUGODA,"No.80/H/7 .MINUWANGODA RD, KOTUGODA.",7.1260702,79.9251082,Cargills
1565,FC MORATUMULLA,"No.411/1/2 ,De Zoisa Rd, Molte, Moratuwa",6.790729,79.9002349,Cargills
1553,FC SEEDUWA 02,"No.245, Colombo Rd, Seduwa",7.1644023,79.9463923,Cargills
1753,EX PADUKKA,"No.49/A, Hanwella Rd, Padukka",6.9057359,80.0846073,Cargills
1755,EX DOMPE,"No: 217 J, Main Street, Dompe",6.9403947,80.0771962,Cargills
1754,EX NAIWALA,"Cargill Food City - Express, Reality pl. Building, Naiwala",7.873054,80.77179699,Cargills
1758,EX INGIRIYA,"No.50,Ratnapura Road,Ingiriya.",6.8346033,80.278485,Cargills
1595,FC BANDARAGAMA 02,"No. 84 ,Panadura Road ,Bandaragama.",6.7154922,79.9900571,Cargills
1570,FC BORUPANA,"1. NO: 69/1 , BORUPANA ROAD , RATHMALANA",6.8181374,79.8978164,Cargills
1587,FC PALLIMULLA,"No. 170 , Old Galle ,Pallimulla ,Panadura.",6.731813,79.9047775,Cargills
1906,FC RAWATHAWATTA,"No. 491 ,Galle Road ,Rawathawatte ,Moratuwa.",6.792775,79.8866691,Cargills
1904,FC RAGAMA 02,"No.15, Peralanda Rd,Ragama",7.028454,79.9158926,Cargills
1769,EX MORAGAHAHENA,"No.437 S1,Moragahahena,Millewa.",6.784184,80.0541909,Cargills
1617,FC KATUKURUNDA 02,"No.669 Galle Rd,Wettumakada, Katukurunda",6.5683692,79.9666769,Cargills
1615,FC MINUWANGODA 02,MINUWANGODA,7.1842076,79.9500477,Cargills
1656,FC PEPILIYANA 02,PEPILIYANA,6.8562846,79.8890356,Cargills
1662,FC KIRIDIWELA,KIRIDIWELA,7.0411825,80.1289324,Cargills
1685,FC AKUREGODA,AKUREGODA,6.8937244,79.9486489,Cargills
1811,EX KASAGAHAWATTA,KASAGAHAWATTA,7.1210003,79.9150724,Cargills
1835,EX PAYAGALA,PAYAGALA,6.5186103,79.9947956,Cargills
1895,EX EGALOYA,EGALOYA,6.679771,80.1628703,Cargills
1898,EX DUNAGAHA,DUNAGAHA,7.2220533,79.9780178,Cargills
