,0,L01,L02,L03,L04,L05,L06,L07,L08,L09,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,14001,14003,14004,14005,14006,14007,14008,14009,14010,14011,14012,14013,14014,14015,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,1017,1018,1033,1015,1020,1005,1076,1083,1084,1106,1104,1105,1107,1201,1301,1111,1114,1108,1117,1109,1115,1113,1133,1303,1124,1305,1116,1121,1130,1138,1120,1137,1308,1139,1145,1125,1146,1157,1158,1159,1150,1164,1170,1169,1187,1186,1188,1316,1199,1162,1278,1279,1281,1288,1286,1289,1294,1291,1292,1297,1298,1412,1419,1411,1422,1432,1425,1424,1433,1323,1428,1321,1322,1319,1434,1431,1327,1326,1420,1435,1429,1331,1430,1443,1439,1446,1448,1341,1342,1453,1343,1457,1339,1335,1338,1455,1350,1324,1352,1353,1464,1155,1444,1349,1460,1355,1466,1364,1375,1459,1467,1379,1357,1469,1370,1372,1366,1381,1371,1148,1471,1377,1470,1368,1383,1360,1386,1385,1475,1387,1484,1481,1394,1393,1717,1726,1727,1728,1724,1490,1718,1735,1739,1736,1741,1738,1743,1745,1746,1749,1550,1559,1498,1571,1567,1584,1756,1579,1760,1589,1592,1759,1763,1762,1597,1768,1902,1766,1546,1594,1770,1548,1545,1761,1600,1773,1608,1774,1616,1776,1772,1777,1778,1497,1549,1555,1607,1614,1619,1650,1651,1655,1659,1661,1663,1664,1667,1669,1670,1671,1672,1676,1678,1680,1697,1779,1780,1781,1782,1783,1784,1785,1787,1788,1790,1791,1795,1796,1797,1799,1800,1801,1802,1803,1806,1807,1809,1810,1825,1826,1828,1834,1836,1840,1841,1842,1843,1844,1845,1847,1850,1852,1853,1854,1858,1859,1862,1863,1864,1866,1867,1872,1887,1888,1892,1896,SCA2,SCAR,SCBL,SCCC,SCCM,SCDE,SCED,SCGS,SCHG,SCHR,SCKE,SCKH,SCKL,SCKO,SCM2,SCM3,SCMD,SCMG,SCML,SCNW,SCPK,SCPN,SCPT,SCPY,SCRJ,SCRM,SCRT,SCSJ,SCTB,SCTH,SCUP,SCWJ,SFGL,SGKB,SGKY,SGMH,SGWA,SIP2,SKK2,SKKA,SMMR,SCK3,SCTG,SGKR,SRRP,SGEM,SGKG,SFGA,SIKS,SCET,SGTY,SCMW,SNRU,SCKZ,SIBE,SGRA,SCGT,SMMS,SCAD,SIP4,SYMT,SGGP,SCGO,SGKC,SINL,SIAL,SCWP,SCPI,SLKV,SGMI,SREP,SGJA,SPWN,SCMU,SNRN,SIGN,SIBM,SGN2,SKGZ,SPCH,SCKJ,SGRD,SGND,SGEL,SCBI,SREG,SPMV,SKKM,SIHZ,SPPU,SGMP,SCAK,SCDR,SGTI,SCSL,SHTA,SCPA,SCMY,SGNK,SGJW,SGSE,SCTL,SLMN,SKKI,SGNO,SCAV,SGSM,SFK4,SFAB,SCHD,SIMZ,SCVJ,SGMQ,SCBT,SIWD,SGK5,SMMC,SCK6,SCMF,SIWK,SCDP,SAAP,SCKX,SCPO,SRRR,SGYK,SCK7,SCNG,SCTU,SGDL,SGGE,SCCR,1068,1087,1102,1112,1136,1131,1144,1142,1317,1192,1194,1196,1198,1283,1282,1296,1403,1417,1414,1415,1421,1423,1427,1334,1337,1351,1365,1472,1358,1474,1376,1374,1384,1480,1389,1391,1395,1397,1721,1729,1731,1499,1486,1581,1586,1757,1577,1593,1599,1767,1495,1552,1905,1610,1609,1613,1611,1653,1674,1677,1792,1839,1855,1856,1857,1861,1871,1074,1075,1312,1147,1166,1180,1182,1191,1140,1184,1149,1280,1293,1333,1325,1454,1330,1456,1463,1356,1367,1373,1369,1468,1478,1476,1388,1390,1716,1398,1732,1719,1733,1734,1737,1742,1748,1565,1553,1753,1755,1754,1758,1595,1570,1587,1906,1904,1769,1617,1615,1656,1662,1685,1811,1835,1895,1898
0,0.0,16.21,13.31,35.57,88.26,16.77,21.06,5.96,29.97,25.52,20.87,34.66,13.1,10.56,43.62,32.37,12.18,30.76,6.54,27.82,17.85,23.72,25.24,79.6,29.45,29.22,37.48,33.41,35.41,28.44,25.44,30.17,27.09,29.03,23.84,37.48,24.96,11.83,28.6,37.88,30.08,20.11,114.37,82.33,22.25,33.58,24.18,34.3,20.72,21.45,27.72,13.69,117.34,11.91,10.68,32.82,21.23,32.85,127.89,47.81,24.37,100.39,22.52,81.92,27.32,25.22,17.63,71.71,33.09,10.68,42.62,127.35,119.84,35.66,58.04,26.14,24.67,4.86,17.79,15.9,94.34,87.69,55.9,26.55,13.28,13.09,87.59,122.47,30.3,94.15,212.47,117.97,26.72,27.14,18.72,28.27,27.14,116.27,26.72,27.14,127.36,27.14,19.05,124.54,24.66,170.89,189.74,19.19,83.03,127.73,10.27,33.21,34.11,38.95,189.74,262.96,16.66,71.89,66.89,17.47,86.66,85.94,67.62,114.41,45.04,25.22,113.26,25.31,50.65,102.54,24.26,164.95,209.45,13.99,24.79,137.79,19.78,229.83,177.05,103.84,135.18,123.07,208.19,131.61,123.42,146.42,102.36,66.36,125.18,251.52,88.36,249.54,93.66,36.64,65.89,317.04,317.76,123.15,351.3,24.24,16.33,257.42,170.0,112.0,22.8,345.45,432.71,427.62,173.37,377.4,19.68,26.92,101.45,83.2,67.16,136.68,212.22,377.79,34.48,81.56,322.3,204.4,318.8,68.55,117.77,151.92,292.16,20.13,302.05,103.28,426.13,146.95,141.2,203.72,155.96,158.11,22.29,435.84,143.65,57.99,52.78,92.94,136.79,172.28,104.31,81.19,114.41,18.94,86.76,19.5,233.9,124.25,111.46,111.49,124.06,119.19,97.59,77.6,32.72,158.1,313.24,426.49,19.71,89.77,217.14,134.93,235.28,278.15,91.05,167.95,59.45,98.14,34.72,144.57,103.76,29.52,120.41,148.67,67.62,16.57,147.16,71.06,32.76,115.92,32.58,175.7,337.53,377.94,159.16,22.01,16.66,113.51,147.15,48.33,39.54,134.75,71.85,211.41,21.55,124.92,50.52,66.89,105.65,13.88,160.57,23.56,90.64,88.65,19.71,343.27,95.98,19.71,289.2,15.6,19.71,22.4,112.61,99.85,41.38,30.86,21.99,17.01,72.86,179.19,146.64,16.72,16.94,16.23,111.33,18.53,89.86,26.93,96.75,128.14,153.57,28.1,108.27,100.92,50.52,229.24,66.33,90.31,21.61,23.36,21.58,152.23,144.95,168.52,145.28,81.77,209.89,197.64,49.32,103.56,83.46,229.05,174.3,103.61,164.94,122.08,89.35,146.59,103.3,143.19,81.2,146.42,119.22,149.9,93.41,66.1,73.51,119.53,110.16,264.84,33.19,98.63,178.62,135.06,145.81,85.38,95.46,83.94,384.42,150.98,145.39,72.16,177.05,20.72,94.32,86.34,331.53,265.43,430.5,20.3,80.4,24.27,24.96,15.59,18.12,18.38,34.38,22.57,25.3,31.92,29.77,27.17,22.43,25.49,34.91,27.13,29.2,25.53,42.52,29.4,25.7,29.25,33.97,22.06,26.56,27.07,18.13,27.42,22.06,32.72,42.76,22.06,21.98,22.83,20.95,30.7,101.92,6.34,12.69,10.09,10.33,46.88,118.34,119.09,124.57,23.75,26.06,10.33,92.66,113.09,8.43,88.78,47.05,23.75,7.68,42.52,81.28,36.17,66.76,5.77,18.26,149.71,33.22,46.97,210.76,2.14,23.3,41.97,46.97,68.41,17.15,142.88,71.97,34.52,29.52,16.77,60.0,6.65,106.88,44.98,36.64,32.66,125.18,87.73,29.04,125.08,35.01,3.7,15.6,67.03,60.0,121.53,39.3,152.23,14.34,21.72,20.06,22.41,21.67,146.91,31.98,17.63,34.85,16.77,23.78,26.02,87.74,114.03,33.92,48.85,13.58,274.04,86.66,22.7,59.45,25.94,7.49,26.75,47.68,9.12,127.07,38.92,29.67,49.29,19.71,208.0,16.39,25.53,93.3,19.03,17.02,26.44,73.85,55.92,12.59,19.71,34.73,16.04,88.36,2.5,12.82,98.08,26.28,12.68,38.72,26.71,30.18,2.19,45.11,15.45,16.25,97.03,4.46,15.51,16.83,9.39,23.87,12.71,16.7,30.23,13.41,25.81,60.0,13.58,22.65,12.59,28.25,48.53,15.51,40.16,34.27,77.63,84.97,31.39,34.85,34.85,1.94,4.55,18.94,27.71,19.68,8.44,2.19,11.75,10.27,105.78,6.42,21.45,39.31,46.53,17.8,10.48,14.04,18.27,16.83,35.54,25.17,16.83,142.88,34.65,22.64,45.36,12.66,30.23,46.16,45.95,35.22,52.34,36.86,46.28,30.0,38.26,4.97,46.28,21.13,27.74,43.16,34.53,37.78,75.37,32.72,27.21,55.92,32.72,51.04,32.35,20.9,19.2,41.24,55.15,45.64,5.77,8.36,11.22,35.01,36.64,10.33,13.58,29.52,25.97,42.52,19.2,36.87,414.2,33.88,53.28,36.64,318.8,49.16,43.37,8.18,192.38,58.17,34.21,30.0,35.14,23.69,18.35,63.0,62.84,47.09
L01,16.21,0.0,17.28,21.96,85.15,24.82,7.45,12.57,32.43,11.91,20.28,21.06,15.57,15.69,30.02,29.26,8.19,25.89,10.92,14.21,4.24,14.49,25.11,93.1,21.13,31.14,23.87,30.3,32.3,14.84,13.05,16.56,13.49,29.68,10.23,23.87,25.61,10.0,15.0,24.54,16.47,6.47,127.86,95.82,26.33,30.47,10.57,20.69,19.68,7.84,16.2,18.82,130.83,11.02,7.46,19.22,7.58,19.24,131.98,43.12,26.0,104.47,15.93,95.41,13.71,29.31,31.12,85.21,19.48,7.46,39.51,140.84,133.34,35.48,62.12,24.66,21.75,16.81,21.87,29.39,94.49,91.77,52.79,13.77,18.42,15.56,84.48,135.97,34.38,98.23,225.96,122.06,16.79,16.39,32.22,14.67,16.39,129.77,16.79,16.39,131.44,16.39,6.27,138.03,11.05,174.97,193.82,6.41,96.53,131.82,7.38,19.6,34.99,41.42,193.82,276.45,3.01,85.39,70.97,4.69,90.75,82.83,71.7,127.91,58.54,11.62,126.76,11.71,53.11,106.62,10.61,169.03,222.95,7.01,11.18,141.87,6.13,233.91,179.52,117.33,148.67,136.56,212.27,134.08,136.91,150.51,106.44,68.82,138.67,265.01,101.85,263.04,93.82,40.72,65.86,330.54,331.25,125.61,363.91,10.59,3.55,261.51,183.49,116.08,9.2,358.94,446.21,441.12,175.83,390.89,6.03,28.55,114.94,85.66,73.78,150.18,225.72,391.28,26.44,89.47,335.79,206.86,332.29,72.64,131.26,148.8,305.65,6.52,315.55,116.77,439.62,151.03,145.28,207.8,160.04,171.6,27.95,449.33,157.14,71.49,56.87,95.4,150.28,176.36,108.4,85.27,127.91,32.43,90.84,5.85,237.99,128.33,124.95,113.96,137.55,123.27,101.67,80.07,19.11,171.6,317.33,439.99,6.94,103.26,221.22,139.02,248.78,291.65,104.54,172.04,63.53,102.23,21.11,158.07,117.26,15.92,133.9,145.55,71.7,2.97,160.66,84.55,19.15,129.41,26.24,178.17,346.73,391.44,172.66,8.4,2.49,127.0,151.24,50.79,43.63,148.24,85.35,224.91,7.9,129.0,52.99,70.97,119.15,12.55,163.03,26.02,104.14,92.73,6.94,356.76,100.06,6.94,302.69,19.15,6.94,8.8,126.1,103.94,28.21,17.25,26.07,3.37,76.94,192.68,150.72,3.12,19.4,3.88,124.83,4.97,90.02,13.32,100.83,132.23,167.06,14.49,121.77,105.01,52.98,233.33,70.41,103.81,8.84,9.75,25.66,149.12,149.04,172.6,149.36,85.86,223.38,211.14,53.4,107.64,87.54,233.14,178.38,117.11,161.83,126.17,93.44,160.08,107.38,147.27,89.11,150.51,123.31,153.98,97.49,79.6,75.97,133.03,123.65,278.34,37.27,112.12,182.7,139.14,159.3,98.88,97.93,88.03,388.5,155.06,149.47,80.07,190.54,7.12,98.4,90.42,345.03,278.93,443.99,6.69,93.9,10.67,29.04,1.98,22.2,20.27,20.77,9.79,16.32,18.31,16.16,13.56,26.43,11.88,39.0,13.52,15.6,11.92,29.34,20.6,12.1,20.59,20.36,8.45,15.35,23.25,19.07,13.82,8.45,19.11,46.84,8.45,8.37,18.04,7.31,17.09,106.01,11.21,9.62,13.43,6.41,39.77,131.83,132.58,128.65,24.98,16.89,6.41,96.74,126.59,7.68,102.28,51.14,10.15,9.61,29.34,94.77,36.59,70.84,15.55,4.61,153.79,19.61,41.95,224.26,15.63,27.39,38.85,41.95,72.49,3.6,146.96,85.46,35.39,15.92,17.4,56.88,12.61,120.38,31.81,40.72,29.55,138.67,84.62,27.81,138.57,31.89,17.2,19.15,69.49,56.88,135.02,43.39,149.12,27.83,18.46,6.42,35.91,8.89,150.99,24.67,6.34,31.73,17.4,24.43,15.68,101.24,127.53,30.81,51.32,11.6,287.54,90.75,18.45,63.53,18.08,18.79,16.0,43.67,22.62,131.15,25.74,20.44,50.87,6.94,221.5,18.86,11.92,97.38,32.53,4.67,12.84,87.34,56.8,26.29,6.94,31.61,17.91,85.25,15.99,4.08,102.16,26.93,17.81,35.61,40.21,16.57,15.55,58.6,28.94,23.74,101.11,17.41,19.13,30.32,14.5,37.36,21.43,16.05,43.73,23.2,26.46,56.88,11.6,19.73,26.29,41.74,62.02,19.13,37.04,31.15,77.78,81.86,44.89,31.73,31.73,15.25,11.84,32.43,41.21,33.18,21.94,15.55,25.58,7.38,119.28,11.29,22.1,36.2,43.42,4.19,10.66,27.75,5.5,30.32,32.42,38.66,30.32,146.96,31.54,36.14,42.25,4.6,21.5,41.47,41.26,37.71,56.42,23.25,42.28,16.4,42.34,16.31,42.28,8.35,29.64,29.99,48.03,28.94,79.45,19.11,29.67,56.8,19.11,38.22,19.61,21.67,32.7,45.32,59.23,48.1,15.55,12.55,10.84,31.89,23.03,6.41,11.6,15.92,26.73,29.34,32.7,40.95,427.7,46.45,57.37,40.72,332.3,35.98,30.19,17.97,196.47,62.26,35.08,16.4,48.64,16.51,31.85,67.08,66.93,47.97
L02,13.31,17.28,0.0,28.8,92.79,8.45,21.99,17.8,18.24,26.45,13.19,34.12,2.84,22.14,36.08,36.9,16.17,23.08,16.12,25.15,15.8,13.06,17.56,86.33,21.78,21.55,36.71,37.94,39.94,28.55,15.93,26.8,20.79,37.32,18.42,36.71,33.25,23.68,29.53,30.2,25.5,22.2,121.09,89.05,14.57,38.11,22.95,33.76,11.78,22.38,17.93,25.27,124.06,23.07,22.53,26.03,23.1,25.6,120.22,40.13,16.69,92.71,10.75,88.64,28.25,17.55,24.35,78.44,27.7,22.53,47.15,134.08,126.57,42.45,50.36,32.3,29.39,16.44,10.11,15.95,101.06,80.01,60.43,29.75,24.86,2.69,92.12,129.2,22.62,86.47,219.19,110.3,18.27,17.87,25.45,29.2,17.87,123.0,18.27,17.87,119.68,17.87,22.26,131.26,25.59,163.22,182.06,22.4,89.76,120.06,22.12,32.67,40.89,27.22,182.06,269.69,18.75,78.62,59.21,20.68,78.99,90.47,59.94,121.14,51.77,26.15,119.99,26.24,38.91,94.86,25.55,157.28,216.18,23.01,25.72,130.11,21.86,222.15,165.32,110.56,141.91,129.8,200.51,119.88,130.14,138.75,94.69,54.62,128.15,258.25,95.08,256.27,100.39,28.96,72.61,323.77,324.48,111.42,352.15,25.53,19.54,249.75,176.72,104.32,23.73,352.18,439.44,434.35,161.63,384.12,21.65,19.24,108.17,71.46,59.58,143.41,218.95,384.52,26.8,75.28,329.02,192.67,325.52,60.88,124.49,156.45,298.88,21.06,308.78,110.0,432.85,139.28,133.52,196.04,148.28,164.84,11.58,442.57,150.37,64.72,45.11,81.2,143.51,164.6,96.64,73.52,121.14,25.67,79.08,21.58,226.23,116.57,118.18,99.76,130.78,111.51,89.91,65.87,32.18,164.83,305.57,433.22,22.92,96.49,209.47,127.26,242.01,284.88,97.77,160.28,51.77,90.47,34.18,151.3,110.49,23.22,127.13,153.2,59.94,18.66,153.89,77.79,32.22,122.64,24.9,163.97,344.25,382.07,165.89,18.02,18.75,120.23,139.48,36.6,31.87,141.47,78.58,218.14,22.49,117.24,38.79,59.21,112.38,23.25,148.84,11.83,97.37,80.98,22.92,349.99,88.3,22.92,295.93,2.78,22.92,23.33,119.34,92.18,33.71,30.16,14.31,19.1,65.19,185.91,138.97,17.57,5.2,19.87,118.06,15.07,96.59,27.86,89.07,120.47,160.3,25.38,115.0,93.25,38.78,221.57,58.65,97.04,24.57,24.29,13.9,156.76,137.28,160.84,137.6,74.1,216.61,204.37,41.64,95.89,75.78,221.38,166.62,110.34,169.47,114.41,81.68,153.31,95.62,135.51,74.91,138.75,111.55,142.22,85.73,72.83,61.77,126.26,116.88,271.57,25.51,105.35,170.95,127.38,152.53,92.11,83.73,76.27,376.75,143.3,137.72,65.88,183.78,21.65,86.64,78.66,338.26,272.16,437.22,21.23,87.13,25.2,17.29,17.68,10.45,10.71,27.13,25.54,17.63,31.38,22.47,24.6,14.75,26.42,27.24,25.65,27.62,19.23,34.84,21.73,26.63,21.58,33.42,18.75,18.23,19.39,6.36,24.66,18.75,32.18,35.08,18.75,22.9,13.38,23.04,25.3,94.25,15.27,12.63,17.87,21.89,39.21,125.06,125.81,116.89,16.08,18.38,21.89,84.98,119.82,16.96,95.51,39.38,24.68,17.27,34.84,88.0,28.5,59.08,17.35,20.34,142.03,29.63,39.29,217.49,10.34,15.63,46.49,39.29,60.73,13.73,135.21,78.7,41.3,23.22,25.04,64.53,16.37,113.61,37.31,28.96,37.19,128.15,92.26,21.36,129.66,39.53,10.22,2.78,55.29,64.53,128.25,31.63,156.76,21.07,11.96,22.15,29.14,24.87,139.24,24.31,22.32,39.38,25.04,32.07,18.35,94.47,120.76,38.45,37.12,12.65,280.77,78.99,15.03,51.77,18.26,11.24,17.48,40.0,15.85,119.39,31.24,22.0,41.61,22.92,214.73,4.63,19.23,85.62,25.76,20.65,23.07,80.58,62.7,20.92,22.92,39.26,25.56,92.89,10.7,20.07,90.4,34.58,24.26,43.25,33.44,29.76,10.89,51.84,15.5,7.37,89.35,16.04,26.77,23.55,11.28,30.59,9.4,21.23,36.96,25.0,34.1,64.53,12.65,27.37,20.92,34.97,55.26,26.77,44.68,38.79,84.35,89.5,38.12,39.38,39.38,10.65,16.4,25.67,34.44,26.41,15.17,10.89,20.3,22.12,112.51,15.36,29.75,43.84,51.06,18.73,21.85,22.38,21.48,23.55,40.07,27.28,23.55,135.21,39.18,22.22,49.89,20.6,22.56,38.49,38.28,42.0,44.66,33.66,38.61,26.47,30.58,16.55,38.61,24.34,20.07,35.49,34.11,30.11,67.69,32.18,15.47,62.7,32.18,43.37,24.68,29.31,25.93,33.57,47.48,33.91,17.35,19.6,13.47,39.53,35.17,21.89,12.65,23.22,34.37,34.84,25.93,29.19,420.93,40.61,45.61,28.96,325.53,41.48,35.69,19.76,184.71,50.5,40.99,26.47,34.72,13.21,25.08,55.32,55.17,53.87
L03,35.57,21.96,28.8,0.0,105.66,36.1,17.31,33.09,41.31,13.5,18.45,10.84,27.83,36.21,16.95,49.78,28.71,9.98,31.44,8.71,20.94,20.5,13.28,109.37,8.06,18.24,11.79,50.82,52.82,11.96,18.11,8.49,11.3,50.2,16.54,11.79,46.13,30.52,12.92,8.62,8.16,20.04,144.14,112.1,15.4,50.98,13.43,10.61,21.55,16.2,19.02,39.34,147.11,31.54,27.98,3.62,19.13,9.69,120.37,30.05,14.16,92.86,21.94,111.69,13.75,17.86,47.4,101.48,8.3,27.98,60.02,157.12,149.61,56.0,47.55,45.17,42.27,37.33,23.43,43.59,115.01,80.16,73.31,26.3,38.94,27.82,105.0,152.24,28.33,85.53,242.24,109.35,18.01,18.43,48.49,12.62,18.43,146.04,18.01,18.43,119.83,18.43,21.87,154.31,14.93,162.27,181.11,21.27,112.81,120.21,27.9,9.54,55.51,50.29,181.11,292.73,21.86,101.67,59.37,24.38,79.14,103.35,57.13,144.18,74.81,15.32,143.03,11.45,61.99,95.02,16.78,157.43,239.23,27.53,15.05,129.17,21.45,221.21,188.39,133.61,164.95,152.84,200.67,142.95,153.19,138.9,94.84,77.69,151.22,281.29,118.13,279.31,114.34,26.05,86.38,346.81,347.53,134.49,351.21,16.65,23.25,248.8,199.77,103.38,14.21,364.32,462.48,457.39,184.71,386.58,19.91,14.41,131.22,86.19,82.65,166.45,242.0,407.56,10.53,98.35,352.07,206.65,348.57,61.03,147.54,169.32,321.93,18.08,331.82,133.05,455.9,139.43,133.67,196.2,148.44,187.88,39.23,465.61,173.42,87.76,45.26,104.28,166.56,164.76,96.79,73.67,144.18,48.71,79.23,20.03,225.28,116.72,141.23,122.83,153.83,111.66,90.06,88.94,9.42,187.87,304.62,456.27,20.57,119.54,208.52,126.31,265.06,307.93,120.82,160.43,51.92,90.62,10.08,174.35,133.53,15.9,150.18,166.07,57.13,21.2,176.93,100.83,9.63,145.69,10.32,187.05,367.25,381.13,188.94,16.75,22.18,143.28,139.63,59.67,30.93,164.52,101.62,241.18,17.96,117.39,61.87,59.37,135.42,33.07,171.91,34.35,120.41,81.13,20.57,373.04,87.36,20.57,318.97,30.43,20.57,13.95,142.38,92.33,15.14,8.07,17.5,22.22,64.37,208.96,139.12,19.56,30.76,24.4,141.1,21.44,110.54,12.11,89.22,120.62,183.34,8.53,138.04,93.4,61.86,220.62,58.8,120.08,19.74,14.72,24.67,169.64,137.43,159.9,137.76,74.25,239.66,227.41,41.79,96.04,75.94,220.43,165.68,133.39,182.35,114.56,81.83,176.36,95.78,134.57,97.99,138.9,111.7,142.37,85.89,95.87,84.85,149.3,139.93,294.61,25.67,128.4,171.1,127.54,175.58,115.15,106.8,76.42,375.8,143.46,137.87,88.95,206.82,16.91,86.8,78.82,361.31,295.2,460.27,19.68,110.17,12.89,17.95,22.05,22.95,20.63,4.86,17.93,16.08,9.29,10.13,9.18,14.59,11.28,26.3,9.08,11.17,12.27,16.28,7.53,14.87,7.51,10.26,18.9,14.56,10.7,25.29,8.21,18.9,9.42,32.47,18.9,15.07,24.09,20.0,8.09,94.4,31.72,28.33,33.94,26.93,26.7,148.11,148.86,117.05,13.15,17.36,26.93,84.04,142.87,28.2,118.55,36.32,12.19,30.13,16.28,111.05,20.68,59.23,36.07,20.5,142.19,5.71,28.89,240.54,33.39,18.82,59.37,28.89,60.88,22.74,135.36,101.74,55.91,15.9,37.92,77.4,33.13,136.65,18.74,26.05,50.07,151.22,105.14,11.9,152.74,52.41,33.27,30.43,78.36,77.4,151.3,30.68,169.64,44.11,21.4,20.18,52.18,20.62,139.39,8.75,25.73,52.25,37.92,44.95,15.44,117.52,143.8,51.33,60.19,30.3,303.81,79.14,18.21,51.92,15.43,38.89,18.05,30.61,38.89,119.55,12.68,7.74,37.81,20.57,237.77,25.82,12.27,84.68,48.8,25.18,10.72,103.62,77.31,43.97,20.57,52.13,38.43,105.77,33.75,24.6,90.55,47.45,38.33,56.13,56.48,9.41,33.94,74.88,43.16,35.02,89.5,37.92,39.65,46.6,35.02,53.64,37.05,36.57,60.01,43.72,46.98,77.4,30.3,40.25,43.97,58.02,78.3,39.65,57.56,51.67,98.3,102.37,61.16,52.25,52.25,33.69,32.36,48.71,57.48,49.45,38.22,33.94,43.35,27.9,135.55,31.81,42.62,56.72,63.94,18.0,31.18,45.42,23.4,46.6,52.94,54.93,46.6,135.36,52.05,49.87,62.77,25.12,6.46,28.41,28.2,58.23,41.6,8.75,29.21,6.39,29.64,36.83,29.21,19.23,13.73,16.92,61.76,13.83,67.85,9.42,38.55,77.31,9.42,25.15,4.33,42.19,48.97,32.62,47.63,56.98,36.07,33.07,29.84,52.41,10.26,26.93,30.3,15.9,47.25,16.28,48.97,34.98,443.97,63.66,44.66,26.05,348.57,22.92,17.12,38.49,184.86,47.92,55.6,6.39,62.37,21.72,48.12,52.51,54.22,68.48
